,0,1,2
7371,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7372,COL article_jissue VAL 6230 ,COL article_jissue VAL 6230 ,0
7373,COL article_jcreated_at VAL 4/3/15 ,COL article_jcreated_at VAL 4/3/15 ,1
7374,COL article_jcreated_at VAL 3/15/04 ,COL article_jcreated_at VAL 3/15/04 ,0
7375,COL article_pagination VAL 20 ,COL article_pagination VAL 20 ,0
7376,"COL author_list VAL {""Kai Kup̂ferschmidt""} ","COL author_list VAL {""Kai Kup̂ferschmidt""} ",1
7377,"COL author_list VAL {""Kai Kupferschmidt""} ","COL author_list VAL {""Kai Kupferschmidt""} ",0
7378,COL article_title VAL DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adultho�od. ,COL article_title VAL DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adultho�od. ,1
7379,COL article_title VAL DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adulthood. ,COL article_title VAL DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adulthood. ,0
7380,COL article_language VAL eng ,COL article_language VAL eng ,0
7381,COL journal_title VAL Case Rep̄orts in Medicine ,COL journal_title VAL Case Rep̄orts in Medicine ,1
7382,COL journal_title VAL Case Reports in Medicine ,COL journal_title VAL Case Reports in Medicine ,0
7383,COL jounral_abbreviation VAL Case Rep.Med. ,COL jounral_abbreviation VAL Case Rep.Med. ,0
7384,COL journal_issn VAL 1687-9627 ,COL journal_issn VAL 1687-9627 ,0
7385,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7386,COL article_jvolumn VAL 2013 ,COL article_jvolumn VAL 2013 ,0
7387,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7388,COL article_jcreated_at VAL 1/1/13 ,COL article_jcreated_at VAL 1/1/13 ,1
7389,COL article_jcreated_at VAL 1/13/01 ,COL article_jcreated_at VAL 1/13/01 ,0
7390,COL article_pagination VAL 923129 ,COL article_pagination VAL 923129 ,0
7391,"COL author_list VAL {""Alexander Attard"",""Jos̄ephine Psaila"",""Adrian Zammit"",""Deborah Grech Marguerat""} ","COL author_list VAL {""Alexander Attard"",""Jos̄ephine Psaila"",""Adrian Zammit"",""Deborah Grech Marguerat""} ",1
7392,"COL author_list VAL {""Alexander Attard"",""Josephine Psaila"",""Adrian Zammit"",""Deborah Grech Marguerat""} ","COL author_list VAL {""Alexander Attard"",""Josephine Psaila"",""Adrian Zammit"",""Deborah Grech Marguerat""} ",0
7393,COL article_title VAL In vivo effects of different anesthetic a�gents on apoptosis. ,COL article_title VAL In vivo effects of different anesthetic a�gents on apoptosis. ,1
7394,COL article_title VAL In vivo effects of different anesthetic agents on apoptosis. ,COL article_title VAL In vivo effects of different anesthetic agents on apoptosis. ,0
7395,COL article_language VAL eng ,COL article_language VAL eng ,0
7396,COL journal_title VAL Korean Journal of Anesthesioloḡy ,COL journal_title VAL Korean Journal of Anesthesioloḡy ,1
7397,COL journal_title VAL Korean Journal of Anesthesiology ,COL journal_title VAL Korean Journal of Anesthesiology ,0
7398,COL jounral_abbreviation VAL Korean J.Anesth. ,COL jounral_abbreviation VAL Korean J.Anesth. ,0
7399,COL journal_issn VAL 2005-7563 ,COL journal_issn VAL 2005-7563 ,0
7400,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7401,COL article_jvolumn VAL 63 ,COL article_jvolumn VAL 63 ,0
7402,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7403,COL article_jissue VAL 1 ,COL article_jissue VAL 1 ,0
7404,COL article_jcreated_at VAL 7/1/12 ,COL article_jcreated_at VAL 7/1/12 ,1
7405,COL article_jcreated_at VAL 1/12/07 ,COL article_jcreated_at VAL 1/12/07 ,0
7406,COL article_pagination VAL 18-24 ,COL article_pagination VAL 18-24 ,0
7407,"COL author_list VAL {""Hanan F Khafagy"",""Mona M Hassan"",""Emad S Osman"",""Faten M El-Shan̄awany"",""Abdel Rahman M Fathallah"",""Yasser M Samhan"",""Gehan G El-Fandy""} ","COL author_list VAL {""Hanan F Khafagy"",""Mona M Hassan"",""Emad S Osman"",""Faten M El-Shan̄awany"",""Abdel Rahman M Fathallah"",""Yasser M Samhan"",""Gehan G El-Fandy""} ",1
7408,"COL author_list VAL {""Hanan F Khafagy"",""Mona M Hassan"",""Emad S Osman"",""Faten M El-Shanawany"",""Abdel Rahman M Fathallah"",""Yasser M Samhan"",""Gehan G El-Fandy""} ","COL author_list VAL {""Hanan F Khafagy"",""Mona M Hassan"",""Emad S Osman"",""Faten M El-Shanawany"",""Abdel Rahman M Fathallah"",""Yasser M Samhan"",""Gehan G El-Fandy""} ",0
7409,COL article_title VAL The impact of 3D volume of interest definitión on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods. ,COL article_title VAL The impact of 3D volume of interest definitión on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods. ,1
7410,COL article_title VAL The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods. ,COL article_title VAL The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods. ,0
7411,COL article_language VAL eng ,COL article_language VAL eng ,0
7412,COL journal_title VAL Physicŝ in medicine and biology ,COL journal_title VAL Physicŝ in medicine and biology ,1
7413,COL journal_title VAL Physics in medicine and biology ,COL journal_title VAL Physics in medicine and biology ,0
7414,COL jounral_abbreviation VAL Phys Med Biol ,COL jounral_abbreviation VAL Phys Med Biol ,0
7415,COL journal_issn VAL 1361-6560 ,COL journal_issn VAL 1361-6560 ,0
7416,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7417,COL article_jvolumn VAL 55 ,COL article_jvolumn VAL 55 ,0
7418,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7419,COL article_jissue VAL 12 ,COL article_jissue VAL 12 ,0
7420,COL article_jcreated_at VAL 21/10/06 ,COL article_jcreated_at VAL 21/10/06 ,0
7421,COL article_pagination VAL 3535-44 ,COL article_pagination VAL 3535-44 ,0
7422,"COL author_list VAL {""Bin� He"",""Eric C Frey""} ","COL author_list VAL {""Bin� He"",""Eric C Frey""} ",1
7423,"COL author_list VAL {""Bin He"",""Eric C Frey""} ","COL author_list VAL {""Bin He"",""Eric C Frey""} ",0
7424,COL article_title VAL Comparison between oral antibiotics an̄d probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial. ,COL article_title VAL Comparison between oral antibiotics an̄d probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial. ,1
7425,COL article_title VAL Comparison between oral antibiotics and probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial. ,COL article_title VAL Comparison between oral antibiotics and probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial. ,0
7426,COL article_language VAL eng ,COL article_language VAL eng ,0
7427,COL journal_title VAL Surgerỳ ,COL journal_title VAL Surgerỳ ,1
7428,COL journal_title VAL Surgery ,COL journal_title VAL Surgery ,0
7429,COL jounral_abbreviation VAL Surgery ,COL jounral_abbreviation VAL Surgery ,0
7430,COL journal_issn VAL 1532-7361 ,COL journal_issn VAL 1532-7361 ,0
7431,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7432,COL article_jvolumn VAL 155 ,COL article_jvolumn VAL 155 ,0
7433,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7434,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
7435,COL article_jcreated_at VAL 3/1/14 ,COL article_jcreated_at VAL 3/1/14 ,1
7436,COL article_jcreated_at VAL 1/14/03 ,COL article_jcreated_at VAL 1/14/03 ,0
7437,COL article_pagination VAL 493-503 ,COL article_pagination VAL 493-503 ,0
7438,"COL author_list VAL {""Yasuhiro Koga"",""Kazutake Okada"",""Toru Ozaki"",""Sotaro Sadahiro"",""Akira Tanaka"",""Toshiyuki Suzuki"",""Hiroḱo Kamata""} ","COL author_list VAL {""Yasuhiro Koga"",""Kazutake Okada"",""Toru Ozaki"",""Sotaro Sadahiro"",""Akira Tanaka"",""Toshiyuki Suzuki"",""Hiroḱo Kamata""} ",1
7439,"COL author_list VAL {""Yasuhiro Koga"",""Kazutake Okada"",""Toru Ozaki"",""Sotaro Sadahiro"",""Akira Tanaka"",""Toshiyuki Suzuki"",""Hiroko Kamata""} ","COL author_list VAL {""Yasuhiro Koga"",""Kazutake Okada"",""Toru Ozaki"",""Sotaro Sadahiro"",""Akira Tanaka"",""Toshiyuki Suzuki"",""Hiroko Kamata""} ",0
7440,COL article_title VAL Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classifiĉation using a motion observer. ,COL article_title VAL Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classifiĉation using a motion observer. ,1
7441,COL article_title VAL Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer. ,COL article_title VAL Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer. ,0
7442,COL article_language VAL ENG ,COL article_language VAL ENG ,0
7443,COL journal_title VAL IEEE transactîons on nuclear science ,COL journal_title VAL IEEE transactîons on nuclear science ,1
7444,COL journal_title VAL IEEE transactions on nuclear science ,COL journal_title VAL IEEE transactions on nuclear science ,0
7445,COL jounral_abbreviation VAL IEEE Trans Nucl Sci ,COL jounral_abbreviation VAL IEEE Trans Nucl Sci ,0
7446,COL journal_issn VAL 0018-9499 ,COL journal_issn VAL 0018-9499 ,0
7447,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7448,COL article_jvolumn VAL 57 ,COL article_jvolumn VAL 57 ,0
7449,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7450,COL article_jissue VAL 5 ,COL article_jissue VAL 5 ,0
7451,COL article_jcreated_at VAL 26/10/08 ,COL article_jcreated_at VAL 26/10/08 ,0
7452,COL article_pagination VAL 2571 ,COL article_pagination VAL 2571 ,0
7453,"COL author_list VAL {""Taek-Soo Lee"",""W Paul Segars"",""̄Xin He"",""Jing Tang"",""Benjamin M W Tsui""} ","COL author_list VAL {""Taek-Soo Lee"",""W Paul Segars"",""̄Xin He"",""Jing Tang"",""Benjamin M W Tsui""} ",1
7454,"COL author_list VAL {""Taek-Soo Lee"",""W Paul Segars"",""Xin He"",""Jing Tang"",""Benjamin M W Tsui""} ","COL author_list VAL {""Taek-Soo Lee"",""W Paul Segars"",""Xin He"",""Jing Tang"",""Benjamin M W Tsui""} ",0
7455,"COL article_title VAL Adipocyte ̄is a non-trivial, dynamic partner of breast cancer cells. ","COL article_title VAL Adipocyte ̄is a non-trivial, dynamic partner of breast cancer cells. ",1
7456,"COL article_title VAL Adipocyte is a non-trivial, dynamic partner of breast cancer cells. ","COL article_title VAL Adipocyte is a non-trivial, dynamic partner of breast cancer cells. ",0
7457,COL article_language VAL eng ,COL article_language VAL eng ,0
7458,COL journal_title VAL The International journal of d̀evelopmental biology ,COL journal_title VAL The International journal of d̀evelopmental biology ,1
7459,COL journal_title VAL The International journal of developmental biology ,COL journal_title VAL The International journal of developmental biology ,0
7460,COL jounral_abbreviation VAL Int. J. Dev. Biol. ,COL jounral_abbreviation VAL Int. J. Dev. Biol. ,0
7461,COL journal_issn VAL 1696-3547 ,COL journal_issn VAL 1696-3547 ,0
7462,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7463,COL article_jvolumn VAL 55 ,COL article_jvolumn VAL 55 ,0
7464,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7465,COL article_jissue VAL 7 ,COL article_jissue VAL 7 ,0
7466,COL article_jcreated_at VAL 1/1/11 ,COL article_jcreated_at VAL 1/1/11 ,1
7467,COL article_jcreated_at VAL 1/11/01 ,COL article_jcreated_at VAL 1/11/01 ,0
7468,COL article_pagination VAL 851-9 ,COL article_pagination VAL 851-9 ,0
7469,"COL author_list VAL {""Marie-Pierre Chenard"",""Nassim Dali-Youcef"",""Emilie Būache"",""Marie-Christine Rio"",""Jinxiang Tan""} ","COL author_list VAL {""Marie-Pierre Chenard"",""Nassim Dali-Youcef"",""Emilie Būache"",""Marie-Christine Rio"",""Jinxiang Tan""} ",1
7470,"COL author_list VAL {""Marie-Pierre Chenard"",""Nassim Dali-Youcef"",""Emilie Buache"",""Marie-Christine Rio"",""Jinxiang Tan""} ","COL author_list VAL {""Marie-Pierre Chenard"",""Nassim Dali-Youcef"",""Emilie Buache"",""Marie-Christine Rio"",""Jinxiang Tan""} ",0
7471,COL article_title VAL HR�QoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina. ,COL article_title VAL HR�QoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina. ,1
7472,COL article_title VAL HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina. ,COL article_title VAL HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina. ,0
7473,COL article_language VAL eng ,COL article_language VAL eng ,0
7474,COL journal_title VAL Scandinavian cardiovascular jour̃nal : SCJ ,COL journal_title VAL Scandinavian cardiovascular jour̃nal : SCJ ,1
7475,COL journal_title VAL Scandinavian cardiovascular journal : SCJ ,COL journal_title VAL Scandinavian cardiovascular journal : SCJ ,0
7476,COL jounral_abbreviation VAL Scand. Cardiovasc. J. ,COL jounral_abbreviation VAL Scand. Cardiovasc. J. ,0
7477,COL journal_issn VAL 1651-2006 ,COL journal_issn VAL 1651-2006 ,0
7478,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7479,COL article_jvolumn VAL 43 ,COL article_jvolumn VAL 43 ,0
7480,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7481,COL article_jissue VAL 2 ,COL article_jissue VAL 2 ,0
7482,COL article_jcreated_at VAL 4/1/09 ,COL article_jcreated_at VAL 4/1/09 ,1
7483,COL article_jcreated_at VAL 1/9/04 ,COL article_jcreated_at VAL 1/9/04 ,0
7484,COL article_pagination VAL 94-9 ,COL article_pagination VAL 94-9 ,1
7485,COL article_pagination VAL Sep-94 ,COL article_pagination VAL Sep-94 ,0
7486,"COL author_list VAL {""Michael ̃Luther"",""Kari Korpilahti"",""Matti R Tarkka"",""Heini Huhtala"",""Jari Laurikka"",""Jan-Ola Wistbacka"",""Pertti Loponen""} ","COL author_list VAL {""Michael ̃Luther"",""Kari Korpilahti"",""Matti R Tarkka"",""Heini Huhtala"",""Jari Laurikka"",""Jan-Ola Wistbacka"",""Pertti Loponen""} ",1
7487,"COL author_list VAL {""Michael Luther"",""Kari Korpilahti"",""Matti R Tarkka"",""Heini Huhtala"",""Jari Laurikka"",""Jan-Ola Wistbacka"",""Pertti Loponen""} ","COL author_list VAL {""Michael Luther"",""Kari Korpilahti"",""Matti R Tarkka"",""Heini Huhtala"",""Jari Laurikka"",""Jan-Ola Wistbacka"",""Pertti Loponen""} ",0
7488,COL article_title VAL Weight̄ing improves the information provided by joint counts on the severity of arthritis and its impact on patients' well-being in juvenile idiopathic arthritis ,COL article_title VAL Weight̄ing improves the information provided by joint counts on the severity of arthritis and its impact on patients' well-being in juvenile idiopathic arthritis ,1
7489,COL article_title VAL Weighting improves the information provided by joint counts on the severity of arthritis and its impact on patients' well-being in juvenile idiopathic arthritis ,COL article_title VAL Weighting improves the information provided by joint counts on the severity of arthritis and its impact on patients' well-being in juvenile idiopathic arthritis ,0
7490,COL article_language VAL eng ,COL article_language VAL eng ,0
7491,COL journal_title VAL Rheumat�ology (Oxford) ,COL journal_title VAL Rheumat�ology (Oxford) ,1
7492,COL journal_title VAL Rheumatology (Oxford) ,COL journal_title VAL Rheumatology (Oxford) ,0
7493,"COL jounral_abbreviation VAL Rheumatology (Oxford, England) ","COL jounral_abbreviation VAL Rheumatology (Oxford, England) ",0
7494,COL journal_issn VAL 1462-0324 ,COL journal_issn VAL 1462-0324 ,0
7495,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7496,COL article_jvolumn VAL 45 ,COL article_jvolumn VAL 45 ,0
7497,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7498,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
7499,COL article_jcreated_at VAL 1/1/06 ,COL article_jcreated_at VAL 1/1/06 ,1
7500,COL article_jcreated_at VAL 1/6/01 ,COL article_jcreated_at VAL 1/6/01 ,0
7501,COL article_pagination VAL 343-7 ,COL article_pagination VAL 343-7 ,0
7502,"COL author_list VAL {""A. Ravelli"",""S. Magni-Manzoni"",""A. Pistorio"",""M. Bandeîra"",""A. Martini"",""E. Sala"",""A. Falcone"",""A. Buoncompagni"",""N. Ruperto"",""A. Loy""} ","COL author_list VAL {""A. Ravelli"",""S. Magni-Manzoni"",""A. Pistorio"",""M. Bandeîra"",""A. Martini"",""E. Sala"",""A. Falcone"",""A. Buoncompagni"",""N. Ruperto"",""A. Loy""} ",1
7503,"COL author_list VAL {""A. Ravelli"",""S. Magni-Manzoni"",""A. Pistorio"",""M. Bandeira"",""A. Martini"",""E. Sala"",""A. Falcone"",""A. Buoncompagni"",""N. Ruperto"",""A. Loy""} ","COL author_list VAL {""A. Ravelli"",""S. Magni-Manzoni"",""A. Pistorio"",""M. Bandeira"",""A. Martini"",""E. Sala"",""A. Falcone"",""A. Buoncompagni"",""N. Ruperto"",""A. Loy""} ",0
7504,COL article_title VAL Chronic pain-associated behaviors in the nursing home: resid̃ent versus caregiver perceptions ,COL article_title VAL Chronic pain-associated behaviors in the nursing home: resid̃ent versus caregiver perceptions ,1
7505,COL article_title VAL Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions ,COL article_title VAL Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions ,0
7506,COL article_language VAL  ,COL article_language VAL  ,0
7507,COL journal_title VAL Paín ,COL journal_title VAL Paín ,1
7508,COL journal_title VAL Pain ,COL journal_title VAL Pain ,0
7509,COL jounral_abbreviation VAL Pain ,COL jounral_abbreviation VAL Pain ,0
7510,COL journal_issn VAL 0304-3959 ,COL journal_issn VAL 0304-3959 ,0
7511,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7512,COL article_jvolumn VAL 80 ,COL article_jvolumn VAL 80 ,0
7513,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7514,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
7515,COL article_jcreated_at VAL 1/99/01 ,COL article_jcreated_at VAL 1/99/01 ,0
7516,COL article_pagination VAL 577-588 ,COL article_pagination VAL 577-588 ,0
7517,"COL author_list VAL {""F. K̀eefe"",""B. Peterson"",""D. Weiner""} ","COL author_list VAL {""F. K̀eefe"",""B. Peterson"",""D. Weiner""} ",1
7518,"COL author_list VAL {""F. Keefe"",""B. Peterson"",""D. Weiner""} ","COL author_list VAL {""F. Keefe"",""B. Peterson"",""D. Weiner""} ",0
7519,COL article_title VAL Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automate�d alarm system in hospital emergency planning. ,COL article_title VAL Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automate�d alarm system in hospital emergency planning. ,1
7520,COL article_title VAL Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automated alarm system in hospital emergency planning. ,COL article_title VAL Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automated alarm system in hospital emergency planning. ,0
7521,COL article_language VAL  ,COL article_language VAL  ,0
7522,COL journal_title VAL Emergenĉy Radiology ,COL journal_title VAL Emergenĉy Radiology ,1
7523,COL journal_title VAL Emergency Radiology ,COL journal_title VAL Emergency Radiology ,0
7524,COL jounral_abbreviation VAL EMERG RADIOL ,COL jounral_abbreviation VAL EMERG RADIOL ,0
7525,COL journal_issn VAL 1070-3004 ,COL journal_issn VAL 1070-3004 ,0
7526,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7527,COL article_jvolumn VAL 18 ,COL article_jvolumn VAL 18 ,0
7528,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7529,COL article_jissue VAL 2 ,COL article_jissue VAL 2 ,0
7530,COL article_jcreated_at VAL 4/1/11 ,COL article_jcreated_at VAL 4/1/11 ,1
7531,COL article_jcreated_at VAL 1/11/04 ,COL article_jcreated_at VAL 1/11/04 ,0
7532,COL article_pagination VAL 119-126 8p ,COL article_pagination VAL 119-126 8p ,0
7533,"COL author_list VAL {""Linsenmaier U"",""Geyer LL"",""K���rner M"",""Meisel CD"",""Wirth S"",""Reiser MF""} ","COL author_list VAL {""Linsenmaier U"",""Geyer LL"",""K���rner M"",""Meisel CD"",""Wirth S"",""Reiser MF""} ",1
7534,COL article_title VAL Community nursing issues in ̄Maori mental health. ,COL article_title VAL Community nursing issues in ̄Maori mental health. ,1
7535,COL article_title VAL Community nursing issues in Maori mental health. ,COL article_title VAL Community nursing issues in Maori mental health. ,0
7536,COL article_language VAL  ,COL article_language VAL  ,0
7537,COL journal_title VAL Australian & New Zealand Journal of Mental Health Nurśing ,COL journal_title VAL Australian & New Zealand Journal of Mental Health Nurśing ,1
7538,COL journal_title VAL Australian & New Zealand Journal of Mental Health Nursing ,COL journal_title VAL Australian & New Zealand Journal of Mental Health Nursing ,0
7539,COL jounral_abbreviation VAL AUST NZ J MENT HEALTH NURS ,COL jounral_abbreviation VAL AUST NZ J MENT HEALTH NURS ,0
7540,COL journal_issn VAL 1324-3780 ,COL journal_issn VAL 1324-3780 ,0
7541,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7542,COL article_jvolumn VAL 5 ,COL article_jvolumn VAL 5 ,0
7543,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7544,COL article_jissue VAL 2 ,COL article_jissue VAL 2 ,0
7545,COL article_jcreated_at VAL 1/96/06 ,COL article_jcreated_at VAL 1/96/06 ,0
7546,COL article_pagination VAL 54-62 ,COL article_pagination VAL 54-62 ,0
7547,"COL author_list VAL {""A St́reet"",""C Walsh""} ","COL author_list VAL {""A St́reet"",""C Walsh""} ",1
7548,"COL author_list VAL {""A Street"",""C Walsh""} ","COL author_list VAL {""A Street"",""C Walsh""} ",0
7549,COL article_title VAL Tobacco-related scenes in television dramas for young J̃apanese audiences ,COL article_title VAL Tobacco-related scenes in television dramas for young J̃apanese audiences ,1
7550,COL article_title VAL Tobacco-related scenes in television dramas for young Japanese audiences ,COL article_title VAL Tobacco-related scenes in television dramas for young Japanese audiences ,0
7551,COL article_language VAL eng ,COL article_language VAL eng ,0
7552,COL journal_title VAL ̃Tob Control ,COL journal_title VAL ̃Tob Control ,1
7553,COL journal_title VAL Tob Control ,COL journal_title VAL Tob Control ,0
7554,COL jounral_abbreviation VAL Tobacco control ,COL jounral_abbreviation VAL Tobacco control ,0
7555,COL journal_issn VAL 0964-4563 ,COL journal_issn VAL 0964-4563 ,0
7556,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7557,COL article_jvolumn VAL 8 ,COL article_jvolumn VAL 8 ,0
7558,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7559,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
7560,COL article_jcreated_at VAL 1/99/01 ,COL article_jcreated_at VAL 1/99/01 ,0
7561,COL article_pagination VAL 350 ,COL article_pagination VAL 350 ,0
7562,"COL author_list VAL {�""T. Sone""} ","COL author_list VAL {�""T. Sone""} ",1
7563,"COL author_list VAL {""T. Sone""} ","COL author_list VAL {""T. Sone""} ",0
7564,COL article_title VAL Alkaline phosphataŝe activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats. ,COL article_title VAL Alkaline phosphataŝe activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats. ,1
7565,COL article_title VAL Alkaline phosphatase activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats. ,COL article_title VAL Alkaline phosphatase activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats. ,0
7566,COL article_language VAL eng ,COL article_language VAL eng ,0
7567,COL journal_title VAL Physiological research / Academia Scientiarum Bóhemoslovaca ,COL journal_title VAL Physiological research / Academia Scientiarum Bóhemoslovaca ,1
7568,COL journal_title VAL Physiological research / Academia Scientiarum Bohemoslovaca ,COL journal_title VAL Physiological research / Academia Scientiarum Bohemoslovaca ,0
7569,COL jounral_abbreviation VAL Physiol Res ,COL jounral_abbreviation VAL Physiol Res ,0
7570,COL journal_issn VAL 0862-8408 ,COL journal_issn VAL 0862-8408 ,0
7571,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7572,COL article_jvolumn VAL 49 ,COL article_jvolumn VAL 49 ,0
7573,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7574,COL article_jissue VAL 2 ,COL article_jissue VAL 2 ,0
7575,COL article_jcreated_at VAL 1/0/01 ,COL article_jcreated_at VAL 1/0/01 ,0
7576,COL article_pagination VAL 269-77 ,COL article_pagination VAL 269-77 ,0
7577,"COL author_list VAL {""L Lenhardt"",""S Mozes"",""A Martinkov��""} ","COL author_list VAL {""L Lenhardt"",""S Mozes"",""A Martinkov��""} ",1
7578,COL article_title VAL Pulmonary rehabilitation for chroniĉ obstructive pulmonary disease: a pilot study evaluating a once-weekly versus twice-weekly supervised programme. ,COL article_title VAL Pulmonary rehabilitation for chroniĉ obstructive pulmonary disease: a pilot study evaluating a once-weekly versus twice-weekly supervised programme. ,1
7579,COL article_title VAL Pulmonary rehabilitation for chronic obstructive pulmonary disease: a pilot study evaluating a once-weekly versus twice-weekly supervised programme. ,COL article_title VAL Pulmonary rehabilitation for chronic obstructive pulmonary disease: a pilot study evaluating a once-weekly versus twice-weekly supervised programme. ,0
7580,COL article_language VAL eng ,COL article_language VAL eng ,0
7581,COL journal_title VAL Physioth̄erapy ,COL journal_title VAL Physioth̄erapy ,1
7582,COL journal_title VAL Physiotherapy ,COL journal_title VAL Physiotherapy ,0
7583,COL jounral_abbreviation VAL Physiotherapy ,COL jounral_abbreviation VAL Physiotherapy ,0
7584,COL journal_issn VAL 1873-1465 ,COL journal_issn VAL 1873-1465 ,0
7585,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7586,COL article_jvolumn VAL 96 ,COL article_jvolumn VAL 96 ,0
7587,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7588,COL article_jissue VAL 1 ,COL article_jissue VAL 1 ,0
7589,COL article_jcreated_at VAL 3/1/10 ,COL article_jcreated_at VAL 3/1/10 ,1
7590,COL article_jcreated_at VAL 1/10/03 ,COL article_jcreated_at VAL 1/10/03 ,0
7591,COL article_pagination VAL 68-74 ,COL article_pagination VAL 68-74 ,0
7592,"COL author_list VAL {""Janet� Webber"",""Fiona Liddell""} ","COL author_list VAL {""Janet� Webber"",""Fiona Liddell""} ",1
7593,"COL author_list VAL {""Janet Webber"",""Fiona Liddell""} ","COL author_list VAL {""Janet Webber"",""Fiona Liddell""} ",0
7594,COL article_title VAL Primary Banded Roux-en-Y Gastric Bypass: a Sys̃tematic Review. ,COL article_title VAL Primary Banded Roux-en-Y Gastric Bypass: a Sys̃tematic Review. ,1
7595,COL article_title VAL Primary Banded Roux-en-Y Gastric Bypass: a Systematic Review. ,COL article_title VAL Primary Banded Roux-en-Y Gastric Bypass: a Systematic Review. ,0
7596,COL article_language VAL  ,COL article_language VAL  ,0
7597,COL journal_title VAL ́ ,COL journal_title VAL ́ ,1
7598,COL journal_title VAL  ,COL journal_title VAL  ,0
7599,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
7600,COL journal_issn VAL  ,COL journal_issn VAL  ,0
7601,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
7602,COL article_jvolumn VAL 0 ,COL article_jvolumn VAL 0 ,0
7603,COL article_jissue VAL  ,COL article_jissue VAL  ,1
7604,COL article_jissue VAL 0 ,COL article_jissue VAL 0 ,0
