,id,title,category,brand,modelno,price,query,category_predict,brand_predict
1226,1278,bic print and peel mailing labels 1 white 30 labels per sheet 12-sheets,stationery & office machinery,bic,bwl3012-whi,6.39,"{'title': 'bic print and peel mailing labels 1 white 30 labels per sheet 12-sheets', 'category': 'stationery & office machinery', 'brand': 'bic', 'modelno': 'bwl3012-whi', 'price': 6.39}","['computers', 'handbags', 'storage', 'stationery & office machinery', 'printers']","['scotch', 'generic', 'sharpie', 'avery', 'bic']"
1435,1501,logitech 985-000283 ue 200vi blue,electronics - general,logitech,985-000283,39.88,"{'title': 'logitech 985-000283 ue 200vi blue', 'category': 'electronics - general', 'brand': 'logitech', 'modelno': '985-000283', 'price': 39.88}","['mice', 'laptop computers', 'electronics - general', 'computers', 'phones']","['lenovo', 'roocase', 'microsoft', 'logitech', 'razer']"
208,210,honestech vhs to dvd 5.0 deluxe for pc,software,honest technology,vdd5m,64.98,"{'title': 'honestech vhs to dvd 5.0 deluxe for pc', 'category': 'software', 'brand': 'honest technology', 'modelno': 'vdd5m', 'price': 64.98}","['mp3 accessories', 'mp3', 'software', 'electronics - general', 'camcorders']","['ematic', 'vtech', 'avid technology', 'avanquest', 'honest technology']"
1639,1751,maxell 630020 12x high-speed rewritable cd-rw - single,mp3 accessories,maxell,630020,1.98,"{'title': 'maxell 630020 12x high-speed rewritable cd-rw - single', 'category': 'mp3 accessories', 'brand': 'maxell', 'modelno': '630020', 'price': 1.98}","['usb drives', 'mp3 accessories', 'portable audio', 'ipod', 'mp3']","['simplism', 'maxell', 'max', 'topics ent', 'speck']"
1583,1656,logitech m315 wireless optical mouse blue,mice,,m315,19.88,"{'title': 'logitech m315 wireless optical mouse blue', 'category': 'mice', 'modelno': 'm315', 'price': 19.88}","['mice', 'desktop computers', 'electronics - general', 'computers', 'monitors']","['ge', 'general electric', 'lenovo', 'razer', 'logitech']"
192,194,san diego chargers pro grip mouse,mice,team pro mark,msnf25,26.99,"{'title': 'san diego chargers pro grip mouse', 'category': 'mice', 'brand': 'team pro mark', 'modelno': 'msnf25', 'price': 26.99}","['handbags', 'mice', 'electronics - general', 'monitors', 'computers']","['team pro mark', 'wincraft', 'razer', 'connectpro', 'tribeca']"
1593,1666,brother pt-18r p-touch label printer,printers,brother,pt-18r,129.88,"{'title': 'brother pt-18r p-touch label printer', 'category': 'printers', 'brand': 'brother', 'modelno': 'pt-18r', 'price': 129.88}","['desktop computers', 'monitors', 'printers', 'stationery & office machinery', 'computers']","['officemate', 'brother', 'ibm', 'hp', 'lexmark']"
280,282,pc treasures 15.6 laptop kit black,electronics - general,pc treasures,19457,39.0,"{'title': 'pc treasures 15.6 laptop kit black', 'category': 'electronics - general', 'brand': 'pc treasures', 'modelno': '19457', 'price': 39.0}","['software', 'mice', 'computers', 'electronics - general', 'desktop computers']","['pc treasures', 'encore software', 'encore', 'microsoft', 'elite screens']"
2225,2356,sharp electronics electronic dictionary pw-e550,computers,sharp,pwe550,72.58,"{'title': 'sharp electronics electronic dictionary pw-e550', 'category': 'computers', 'brand': 'sharp', 'modelno': 'pwe550', 'price': 72.58}","['software', 'computers', 'electronics - general', 'stationery & office machinery', 'mice']","['sharp', 'clarity', 'serif inc', 'writeright', 'sharpie']"
2115,2245,scosche 1995-97 general motors sonoma chevrolet s10 rack kit color match,car stereos,scosche,gm1515b,9.88,"{'title': 'scosche 1995-97 general motors sonoma chevrolet s10 rack kit color match', 'category': 'car stereos', 'brand': 'scosche', 'modelno': 'gm1515b', 'price': 9.88}","['car stereos', 'mp3', 'automotive - general', 'mp3 accessories', 'portable audio']","['scosche', 'koss', 'speck', 'clarion', 'sakar']"
1554,1624,hp q3675a image transfer kit,printers,hp,q3675a,194.84,"{'title': 'hp q3675a image transfer kit', 'category': 'printers', 'brand': 'hp', 'modelno': 'q3675a', 'price': 194.84}","['monitors', 'printers', 'stationery & office machinery', 'electronics - general', 'computers']","['xerox', 'sharpie', 'lexmark', 'hp', 'pny']"
1672,1789,p3 international kill-a-watt graphic timer and electricity usage monitor,portable audio,p3 international corporation,p4480,69.95,"{'title': 'p3 international kill-a-watt graphic timer and electricity usage monitor', 'category': 'portable audio', 'brand': 'p3 international corporation', 'modelno': 'p4480', 'price': 69.95}","['mp3 accessories', 'mp3', 'car stereos', 'portable audio', 'personal care']","['p3 international corporation', 'pyle', 'amp energy', 'simplism', 'dp video']"
569,585,iluv ipod nano 6g clear glare-free screen film,mp3 accessories,iluv,icc1113clr,11.88,"{'title': 'iluv ipod nano 6g clear glare-free screen film', 'category': 'mp3 accessories', 'brand': 'iluv', 'modelno': 'icc1113clr', 'price': 11.88}","['portable audio', 'ipod', 'dvd players', 'mp3', 'mp3 accessories']","['ilive', 'iluv', 'jwin', 'topics ent', 'arkon']"
976,1014,hercules dualpix emotion hd 720p usb webcam,electronics - general,hercules,4780655,47.82,"{'title': 'hercules dualpix emotion hd 720p usb webcam', 'category': 'electronics - general', 'brand': 'hercules', 'modelno': '4780655', 'price': 47.82}","['television', 'electronics - general', 'computers', 'video receiving & installation', 'portable audio']","['genius', 'olympus', 'bravo', 'ape case', 'hercules']"
1568,1638,oxford green canvas legal 3-ring binder 8-1 2 x 14 2 capacity,stationery & office machinery,oxford,,56.94,"{'title': 'oxford green canvas legal 3-ring binder 8-1 2 x 14 2 capacity', 'category': 'stationery & office machinery', 'brand': 'oxford', 'price': 56.94}","['laptop computers', 'stationery & office machinery', 'handbags', 'memory', 'computers']","['acer', 'franklin', 'oxford', 'apple', 'generic']"
371,377,avery table of contents legal dividers 1-25,stationery & office machinery,avery,11370,6.47,"{'title': 'avery table of contents legal dividers 1-25', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '11370', 'price': 6.47}","['stationery & office machinery', 'accessories apparel', 'handbags', 'printers', 'art & craft supplies']","['avery', 'avery personal creations', 'generic', 'sharpie', 'lexmark']"
841,874,quantum mr-s4mqn-01 dlttape s4 cartridge,mp3 accessories,quantum,mr-s4mqn-01,97.88,"{'title': 'quantum mr-s4mqn-01 dlttape s4 cartridge', 'category': 'mp3 accessories', 'brand': 'quantum', 'modelno': 'mr-s4mqn-01', 'price': 97.88}","['ipod', 'usb drives', 'mp3 accessories', 'mp3', 'portable audio']","['imation', 'booq', 'genius', 'quantum', 'speck']"
713,737,lexmark t650a11a black toner print cartridge,,lexmark,t650a11a,202.87,"{'title': 'lexmark t650a11a black toner print cartridge', 'brand': 'lexmark', 'modelno': 't650a11a', 'price': 202.87}","['stationery & office machinery', 'printers', 'computers', 'digital cameras', 'photography - general']","['rediform office products', 'rolodex', 'sharpie', 'avery', 'lexmark']"
278,280,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,electronics - general,,35199,4612.99,"{'title': 'da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'category': 'electronics - general', 'modelno': '35199', 'price': 4612.99}","['memory', 'photography - general', 'computers', 'electronics - general', 'automotive - general']","['tripp lite', 'da-lite', 'roocase', 'draper', 'case logic']"
1074,1116,draper m2500 shadowbox clarion fixed frame screen - 162 diagonal ntsc format,electronics - general,draper,253048,1470.99,"{'title': 'draper m2500 shadowbox clarion fixed frame screen - 162 diagonal ntsc format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '253048', 'price': 1470.99}","['automotive - general', 'electronics - general', 'computers', 'desktop computers', 'monitors']","['da-lite', 'draper', 'wintec', 'victor', 'ibm']"
917,954,adesso pro mechanical gaming keyboard,electronics - general,adesso,mkb-135b,74.88,"{'title': 'adesso pro mechanical gaming keyboard', 'category': 'electronics - general', 'brand': 'adesso', 'modelno': 'mkb-135b', 'price': 74.88}","['electronics - general', 'software', 'mp3 accessories', 'computers', 'mice']","['adesso', 'generic', 'scosche', 'digital innovations', 'simplism']"
845,878,siig wireless multimedia keyboard mouse,electronics - general,siig,jk-wr0212-s1,29.82,"{'title': 'siig wireless multimedia keyboard mouse', 'category': 'electronics - general', 'brand': 'siig', 'modelno': 'jk-wr0212-s1', 'price': 29.82}","['photography - general', 'handbags', 'computers', 'electronics - general', 'automotive - general']","['roocase', 'logitech', 'siig', 'i/omagic corporation', 'ge']"
52,53,da-lite da-plex base rear projection screen - 57 3 4 x 77 video format,electronics - general,,27528,2608.99,"{'title': 'da-lite da-plex base rear projection screen - 57 3 4 x 77 video format', 'category': 'electronics - general', 'modelno': '27528', 'price': 2608.99}","['computers', 'electronics - general', 'automotive - general', 'photography - general', 'memory']","['amd', 'case logic', 'draper', 'roocase', 'da-lite']"
763,791,chief manufacturing video conferencing plasma cart 42 - 61,electronics - general,chief manufacturing,ppcu,1031.2,"{'title': 'chief manufacturing video conferencing plasma cart 42 - 61', 'category': 'electronics - general', 'brand': 'chief manufacturing', 'modelno': 'ppcu', 'price': 1031.2}","['hand tools', 'stationery & office machinery', 'furniture', 'printers', 'accessories apparel']","['chief manufacturing', 'national products ltd.', 'general electric', 'boss', 'redi-tag corporation']"
254,256,cyberpower 1250 joules 7 outlet surge protector,electronics - general,cyberpower,750,17.88,"{'title': 'cyberpower 1250 joules 7 outlet surge protector', 'category': 'electronics - general', 'brand': 'cyberpower', 'modelno': '750', 'price': 17.88}","['memory', 'hard drives', 'desktop computers', 'computers', 'electronics - general']","['cyberpower', 'penpower', 'thermaltake', 'cyber acoustics', 'power mate']"
1034,1075,cables to go 29109 velocity composite video audio cable,,cables to go,29109,39.88,"{'title': 'cables to go 29109 velocity composite video audio cable', 'brand': 'cables to go', 'modelno': '29109', 'price': 39.88}","['tv accessories', 'stereos/audio', 'dvd accessories', 'electronics - general', 'camera and camcorder accessories']","['dj tech', 'rca', 'cables to go', 'cables unlimited', 'channel sources']"
620,637,blackberry playbook 7.0 touchscreen 16gb entertainment tablet featuring blackberry tablet operating system,laptop computers,blackberry,prd-38548-001,498.0,"{'title': 'blackberry playbook 7.0 touchscreen 16gb entertainment tablet featuring blackberry tablet operating system', 'category': 'laptop computers', 'brand': 'blackberry', 'modelno': 'prd-38548-001', 'price': 498.0}","['post-paid cellphones', 'prepaid wireless phones', 'laptop computers', 'computers', 'networking']","['motorola', 'syba multimedia', 'blackberry', 'vivitar', 'ibm']"
531,547,verbatim 96438 2gb store n go usb 2.0 flash drive,usb drives,verbatim,96438,14.84,"{'title': 'verbatim 96438 2gb store n go usb 2.0 flash drive', 'category': 'usb drives', 'brand': 'verbatim', 'modelno': '96438', 'price': 14.84}","['usb drives', 'mp3 accessories', 'memory', 'hard drives', 'mp3']","['lexar media', 'nuance', 'speck', 'ep memory', 'verbatim']"
791,821,centon 8gb sdhc memory card,usb drives,centon,rc8gbsdhc4,17.49,"{'title': 'centon 8gb sdhc memory card', 'category': 'usb drives', 'brand': 'centon', 'modelno': 'rc8gbsdhc4', 'price': 17.49}","['hard drives', 'usb drives', 'digital cameras', 'mp3', 'mp3 accessories']","['centon', 'speck', 'pny', 'ep memory', 'sandisk']"
1694,1813,xantech 283tpd designer twin plug blink emitter,,xantech,283tpd,14.88,"{'title': 'xantech 283tpd designer twin plug blink emitter', 'brand': 'xantech', 'modelno': '283tpd', 'price': 14.88}","['stereos/audio', 'portable audio', 'car stereos', 'electronics - general', 'tv accessories']","['xantech', 'dj tech', 'sennheiser', 'rca', 'cyber acoustics']"
1204,1256,netgear wireless-n 150 access point wn604,networking,netgear,wn604-100nas,55.88,"{'title': 'netgear wireless-n 150 access point wn604', 'category': 'networking', 'brand': 'netgear', 'modelno': 'wn604-100nas', 'price': 55.88}","['networking', 'computers', 'prepaid wireless phones', 'hard drives', 'walkie-talkie/frs']","['netgear', 'iogear', 'link depot', 'gn netcom', 'dreamgear']"
1975,2105,coby purple high-performance isolation stereo earphones cvem79pur,electronics - general,coby,cvem79pur,8.54,"{'title': 'coby purple high-performance isolation stereo earphones cvem79pur', 'category': 'electronics - general', 'brand': 'coby', 'modelno': 'cvem79pur', 'price': 8.54}","['portable audio', 'phones', 'electronics - general', 'mp3 accessories', 'mp3']","['skooba design', 'coby', 'nokia', 'norazza', 'simplism']"
1470,1537,hp 8gb v220w usb flash drive,usb drives,pny,p-fd8gbhp220-ef,14.84,"{'title': 'hp 8gb v220w usb flash drive', 'category': 'usb drives', 'brand': 'pny', 'modelno': 'p-fd8gbhp220-ef', 'price': 14.84}","['printers', 'hard drives', 'mp3', 'memory', 'usb drives']","['lexar media', 'ep memory', 'ibm', 'hp', 'pny']"
879,914,draper m1300 access series v electric screen - widescreen 132 diagonal,,draper,102189,2285.45,"{'title': 'draper m1300 access series v electric screen - widescreen 132 diagonal', 'brand': 'draper', 'modelno': '102189', 'price': 2285.45}","['electronics - general', 'computers', 'printers', 'photography - general', 'monitors']","['draper', 'da-lite', 'roocase', 'general electric', 'evga']"
1180,1230,maxell mygen usb 4gb auto photo backup,usb drives,maxell,665107,26.88,"{'title': 'maxell mygen usb 4gb auto photo backup', 'category': 'usb drives', 'brand': 'maxell', 'modelno': '665107', 'price': 26.88}","['mp3 accessories', 'hard drives', 'usb drives', 'software', 'mp3']","['maxell', 'speck', 'max', 'lexar media', 'ep memory']"
476,489,draper matte white star manual screen - 84 x 84 av format,electronics - general,draper,209004,104.76,"{'title': 'draper matte white star manual screen - 84 x 84 av format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '209004', 'price': 104.76}","['electronics - general', 'monitors', 'printers', 'television', 'computers']","['generic', 'ibm', 'draper', 'victor', 'da-lite']"
1780,1908,middle atlantic designer inspired ultra quiet fan panel,tv accessories,middle atlantic,uqfp-4dra,525.0,"{'title': 'middle atlantic designer inspired ultra quiet fan panel', 'category': 'tv accessories', 'brand': 'middle atlantic', 'modelno': 'uqfp-4dra', 'price': 525.0}","['satellite radio', 'tv accessories', 'television', 'furniture', 'accessories apparel']","['vizio', 'atlantic', 'u.s. traveler', 'comprehensive', 'middle atlantic']"
2402,2535,lexmark 12a8425 black high-yield toner print cartridge,printers,lexmark,12a8425,302.4,"{'title': 'lexmark 12a8425 black high-yield toner print cartridge', 'category': 'printers', 'brand': 'lexmark', 'modelno': '12a8425', 'price': 302.4}","['digital cameras', 'computers', 'printers', 'stationery & office machinery', 'monitors']","['avery', 'sharpie', 'lexar media', 'lexmark', 'lexar']"
946,984,avf avf inc premium cable management in white,electronics - general,avf group,,15.0,"{'title': 'avf avf inc premium cable management in white', 'category': 'electronics - general', 'brand': 'avf group', 'price': 15.0}","['electronics - general', 'mice', 'walkie-talkie/frs', 'printers', 'automotive - general']","['amd', 'evga', 'agf', 'avf group', 'avanquest']"
1353,1417,wilson jones wallet file letter recycled kraft,stationery & office machinery,wilson jones,,6.09,"{'title': 'wilson jones wallet file letter recycled kraft', 'category': 'stationery & office machinery', 'brand': 'wilson jones', 'price': 6.09}","['printers', 'stationery & office machinery', 'furniture', 'handbags', 'portable audio']","['adams', 'swann', 'post-it', 'generic', 'wilson jones']"
1490,1557,everki shield 3-in-1 laptop screen protector cleaner mouse pad ekf802,electronics - general,everki,everki usa ekf802,9.88,"{'title': 'everki shield 3-in-1 laptop screen protector cleaner mouse pad ekf802', 'category': 'electronics - general', 'brand': 'everki', 'modelno': 'everki usa ekf802', 'price': 9.88}","['toys - general', 'software', 'electronics - general', 'toys - games', 'mp3 accessories']","['aiptek', 'generic', 'eveready', 'everki', 'sakar']"
725,750,cavalry dvd-rw dvd-r dual-layer dvd writer,electronics - general,,caedvdrw8u2,48.22,"{'title': 'cavalry dvd-rw dvd-r dual-layer dvd writer', 'category': 'electronics - general', 'modelno': 'caedvdrw8u2', 'price': 48.22}","['automotive - general', 'walkie-talkie/frs', 'beverages', 'car stereos', 'stationery & office machinery']","['targus', 'royal', 'cavalry', 'mustang', 'hercules']"
2314,2446,avery matte white cd labels for color laser printers and copiers 30 disc labels and 60 spine labels,stationery & office machinery,avery,6692,14.88,"{'title': 'avery matte white cd labels for color laser printers and copiers 30 disc labels and 60 spine labels', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '6692', 'price': 14.88}","['printers', 'art & craft supplies', 'mp3 accessories', 'stationery & office machinery', 'accessories apparel']","['avery personal creations', 'acme', 'speck', 'avery', 'sharpie']"
506,521,draper irus rear projection screen with no frame - 100 diagonal ntsc format,electronics - general,draper,125130,3380.95,"{'title': 'draper irus rear projection screen with no frame - 100 diagonal ntsc format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '125130', 'price': 3380.95}","['electronics - general', 'printers', 'monitors', 'automotive - general', 'computers']","['ibm', 'draper', 'da-lite', 'victor', 'wintec']"
178,180,fellowes vinyl cd dvd sleeves 50-pack,electronics - general,fellowes,90659,10.88,"{'title': 'fellowes vinyl cd dvd sleeves 50-pack', 'category': 'electronics - general', 'brand': 'fellowes', 'modelno': '90659', 'price': 10.88}","['computers', 'portable audio', 'electronics - general', 'stationery & office machinery', 'toys - general']","['eveready', 'allsop', 'fellowes', 'generic', 'draper']"
893,928,wilson jones basic vinyl round ring binder w label holder,stationery & office machinery,wilson jones,36849nhb,14.2,"{'title': 'wilson jones basic vinyl round ring binder w label holder', 'category': 'stationery & office machinery', 'brand': 'wilson jones', 'modelno': '36849nhb', 'price': 14.2}","['furniture', 'handbags', 'stationery & office machinery', 'portable audio', 'printers']","['writeright', 'sharpie', 'generic', 'post-it', 'wilson jones']"
2248,2379,axis gk-013 107-key ps 2 keyboard black,computers,axis,gk-013,9.72,"{'title': 'axis gk-013 107-key ps 2 keyboard black', 'category': 'computers', 'brand': 'axis', 'modelno': 'gk-013', 'price': 9.72}","['computers', 'monitors', 'stationery & office machinery', 'desktop computers', 'software']","['axis', 'rolodex', 'planar', 'ibm', 'apple']"
1232,1286,mayline brighton series suspended box file pedestal cherry,,mayline,btbf20lcr,229.0,"{'title': 'mayline brighton series suspended box file pedestal cherry', 'brand': 'mayline', 'modelno': 'btbf20lcr', 'price': 229.0}","['furniture', 'stationery & office machinery', 'storage', 'home care', 'art & craft supplies']","['pentel', 'crown', 'mayline', 'scotch', 'hon']"
1563,1633,iogear pc-to-tv kit with wireless multimedia keyboard black,electronics - general,,gkm561rkit,83.7,"{'title': 'iogear pc-to-tv kit with wireless multimedia keyboard black', 'category': 'electronics - general', 'modelno': 'gkm561rkit', 'price': 83.7}","['electronics - general', 'hard drives', 'computers', 'memory', 'networking']","['netgear', 'i/omagic corporation', 'iomega', 'iogear', 'ihome']"
1945,2075,ifrogz ipod iphone lux car charger red,mp3 accessories,ifrogz,chargerluxred,11.0,"{'title': 'ifrogz ipod iphone lux car charger red', 'category': 'mp3 accessories', 'brand': 'ifrogz', 'modelno': 'chargerluxred', 'price': 11.0}","['mp3 accessories', 'mp3', 'usb drives', 'portable audio', 'ipod']","['ifrogz', 'speck', 'topics ent', 'simplism', 'imation']"
1452,1518,rf link 5.8 ghz audio video transmission system with ir repeater,electronics - general,rf link,avs-5811,94.54,"{'title': 'rf link 5.8 ghz audio video transmission system with ir repeater', 'category': 'electronics - general', 'brand': 'rf link', 'modelno': 'avs-5811', 'price': 94.54}","['networking', 'walkie-talkie/frs', 'electronics - general', 'video receiving & installation', 'automotive - general']","['rf link', 'wireless gear', 'just wireless', 'd-link', 'antenna']"
847,881,audiovox pillowz stereo earbuds black,electronics - general,audiovox,hp59bk,7.88,"{'title': 'audiovox pillowz stereo earbuds black', 'category': 'electronics - general', 'brand': 'audiovox', 'modelno': 'hp59bk', 'price': 7.88}","['portable audio', 'video receiving & installation', 'satellite radio', 'television', 'electronics : flat panel tv']","['vizio', 'topics ent', 'kenwood', 'zax', 'audiovox']"
901,937,allsop clingo universal vent mount,electronics - general,allsop,30329,19.99,"{'title': 'allsop clingo universal vent mount', 'category': 'electronics - general', 'brand': 'allsop', 'modelno': '30329', 'price': 19.99}","['portable audio', 'electronics - general', 'computers', 'automotive - general', 'mp3 accessories']","['allsop', 'topics ent', 'eveready', 'fellowes', 'wintec']"
1941,2071,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,,lexar media,ljdff8gbasbna,16.57,"{'title': 'lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive', 'brand': 'lexar media', 'modelno': 'ljdff8gbasbna', 'price': 16.57}","['usb drives', 'mp3', 'hard drives', 'software', 'digital cameras']","['lexar media', 'ep memory', 'lexar', 'sandisk', 'pny']"
1674,1792,cyber acoustics computer stereo silver headset microphone,electronics - general,cyber acoustics,ac401,14.84,"{'title': 'cyber acoustics computer stereo silver headset microphone', 'category': 'electronics - general', 'brand': 'cyber acoustics', 'modelno': 'ac401', 'price': 14.84}","['electronics - general', 'portable audio', 'computers', 'mp3 accessories', 'hard drives']","['symantec', 'cyber acoustics', 'honest technology', 'cyberpower', 'topics ent']"
2207,2338,mace security maceview 8-channel dvr,garden - general,mace security,mvr-sq80,729.0,"{'title': 'mace security maceview 8-channel dvr', 'category': 'garden - general', 'brand': 'mace security', 'modelno': 'mvr-sq80', 'price': 729.0}","['television', 'home care', 'automotive - general', 'garden - general', 'rugs']","['mead', 'mace security', 'generic', 'crown', 'guardian']"
2164,2294,3m laptop lcd privacy computer filter pf14 .1,electronics - general,3m,pf14 .1,43.99,"{'title': '3m laptop lcd privacy computer filter pf14 .1', 'category': 'electronics - general', 'brand': '3m', 'modelno': 'pf14 .1', 'price': 43.99}","['electronics - general', 'mp3 accessories', 'portable audio', 'computers', 'memory']","['p3 international corporation', 'simplism', 'genius', 'generic', '3m']"
139,140,panasonic slimz over-ear headphone green rp-hx40-g,electronics - general,,rp-hx40-g,34.88,"{'title': 'panasonic slimz over-ear headphone green rp-hx40-g', 'category': 'electronics - general', 'modelno': 'rp-hx40-g', 'price': 34.88}","['monitors', 'television', 'photography - general', 'electronics - general', 'digital cameras']","['philips', 'asus', 'epson', 'panasonic', 'viewsonic']"
714,738,bond street ltd. 5 attach case aluminum 18 x 5 x 13-1 2 black silver,electronics - general,bond street ltd.,bnd416020sil,91.49,"{'title': 'bond street ltd. 5 attach case aluminum 18 x 5 x 13-1 2 black silver', 'category': 'electronics - general', 'brand': 'bond street ltd.', 'modelno': 'bnd416020sil', 'price': 91.49}","['handbags', 'memory', 'stationery & office machinery', 'electronics - general', 'rugs']","['kensington', 's j paper', 'scotch', 'generic', 'bond street ltd.']"
2077,2207,patriot memory xporter 4gb usb drives,usb drives,patriot,psf4gusb,14.84,"{'title': 'patriot memory xporter 4gb usb drives', 'category': 'usb drives', 'brand': 'patriot', 'modelno': 'psf4gusb', 'price': 14.84}","['memory', 'computers', 'mp3', 'usb drives', 'hard drives']","['franklin', 'ep memory', 'vivitar', 'crucial technology', 'patriot']"
436,449,bic triumph 537r needle point roller pen 0.5 mm black 1-dozen,,,rt5511-blk,15.29,"{'title': 'bic triumph 537r needle point roller pen 0.5 mm black 1-dozen', 'modelno': 'rt5511-blk', 'price': 15.29}","['printers', 'computers', 'home care', 'monitors', 'stationery & office machinery']","['bic', 'sharpie', 'norazza', 'viore', 'cross']"
1181,1231,vizio 42 class lcd 1080p 120hz hdtv e421vl,electronics : flat panel tv,vizio,e421vl,548.0,"{'title': 'vizio 42 class lcd 1080p 120hz hdtv e421vl', 'category': 'electronics : flat panel tv', 'brand': 'vizio', 'modelno': 'e421vl', 'price': 548.0}","['television', 'electronics : flat panel tv', 'home theater', 'satellite radio', 'tv accessories']","['vizio', 'audiovox', 'lg', 'magnavox', 'kenwood']"
1245,1299,sony h series np-fh50 actiforce infolithium battery hybrid,dvd accessories,sony,npfh50,38.0,"{'title': 'sony h series np-fh50 actiforce infolithium battery hybrid', 'category': 'dvd accessories', 'brand': 'sony', 'modelno': 'npfh50', 'price': 38.0}","['dvd accessories', 'camera and camcorder accessories', 'car stereos', 'mp3 accessories', 'dvd players']","['htc', 'olympus', 'fuji', 'sony', 'motion systems']"
744,769,accell proultra 4m hdmi ethernet cable,tv accessories,,b116c-013b-40,29.88,"{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'modelno': 'b116c-013b-40', 'price': 29.88}","['furniture', 'dvd accessories', 'home care', 'personal care', 'tv accessories']","['atlantic', 'acco', 'accell', 'elite', 'maxell']"
942,980,draper m1300 premier electric screen - hdtv 119 diagonal,electronics - general,draper,101305,1682.45,"{'title': 'draper m1300 premier electric screen - hdtv 119 diagonal', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '101305', 'price': 1682.45}","['printers', 'electronics - general', 'monitors', 'automotive - general', 'computers']","['da-lite', 'philips', 'draper', 'victor', 'ibm']"
1440,1506,wilson jones super heavy weight sheet protector,stationery & office machinery,wilson jones,21402,10.94,"{'title': 'wilson jones super heavy weight sheet protector', 'category': 'stationery & office machinery', 'brand': 'wilson jones', 'modelno': '21402', 'price': 10.94}","['monitors', 'stationery & office machinery', 'computers', 'furniture', 'handbags']","['sharpie', 'microsoft', 'wilson jones', 'adams', 'writeright']"
2025,2155,ape case ac252 tri-fold digital camera case passport travel wallet,photography - general,,ac252,18.88,"{'title': 'ape case ac252 tri-fold digital camera case passport travel wallet', 'category': 'photography - general', 'modelno': 'ac252', 'price': 18.88}","['mice', 'portable audio', 'toys - general', 'photography - general', 'electronics - general']","['zebra', 'hercules', 'ape case', 'antec', 'magna case']"
1158,1207,rubbermaid techfile plastic magazine file black,storage,rubbermaid,40406ros,5.88,"{'title': 'rubbermaid techfile plastic magazine file black', 'category': 'storage', 'brand': 'rubbermaid', 'modelno': '40406ros', 'price': 5.88}","['soi items - grocery hba pets', 'usb drives', 'stationery & office machinery', 'storage', 'hard drives']","['redi-tag corporation', 'rubbermaid commercial', 'rubbermaid', 'generic', 'post-it']"
1123,1170,at t prepaid gophone samsung a187 with bluetooth blue,prepaid wireless phones,at t,a187,59.88,"{'title': 'at t prepaid gophone samsung a187 with bluetooth blue', 'category': 'prepaid wireless phones', 'brand': 'at t', 'modelno': 'a187', 'price': 59.88}","['phone accessories', 'gps', 'post-paid cellphones', 'phones', 'prepaid wireless phones']","['t-mobile', 'tracfone', 'generic', 'ati', 'at t']"
831,863,coolmax hd-389-u2 3.5 sata external enclosure with usb 2.0 port,electronics - general,,15333,17.84,"{'title': 'coolmax hd-389-u2 3.5 sata external enclosure with usb 2.0 port', 'category': 'electronics - general', 'modelno': '15333', 'price': 17.84}","['toys - general', 'mp3 accessories', 'hard drives', 'usb drives', 'electronics - general']","['max', 'coolermaster', 'mach speed', 'coolmax', 'thermaltake']"
2299,2431,da-lite silver matte model c manual screen - 7 x 9 av format,electronics - general,da-lite,90545,454.5,"{'title': 'da-lite silver matte model c manual screen - 7 x 9 av format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '90545', 'price': 454.5}","['computers', 'electronics - general', 'automotive - general', 'monitors', 'memory']","['case logic', 'roocase', 'da-lite', 'draper', 'amd']"
1561,1631,epson t068120-d2 dual black ink cartridge,printers,epson,epson t068120-d2,39.84,"{'title': 'epson t068120-d2 dual black ink cartridge', 'category': 'printers', 'brand': 'epson', 'modelno': 'epson t068120-d2', 'price': 39.84}","['electronics - general', 'stationery & office machinery', 'computers', 'printers', 'monitors']","['hp', 'epson', 'pny', 'generic', 'xerox']"
780,810,startech.com icusb1284 6 ft usb to parallel printer adapter,printers,startech,icusb1284,15.88,"{'title': 'startech.com icusb1284 6 ft usb to parallel printer adapter', 'category': 'printers', 'brand': 'startech', 'modelno': 'icusb1284', 'price': 15.88}","['computers', 'electronics - general', 'printers', 'networking', 'automotive - general']","['endust', 'digital innovations', 'vtech', 'roocase', 'startech']"
1624,1735,magnetic hook black,stationery & office machinery,generic,wmmc-1,0.0,"{'title': 'magnetic hook black', 'category': 'stationery & office machinery', 'brand': 'generic', 'modelno': 'wmmc-1', 'price': 0.0}","['accessories apparel', 'art & craft supplies', 'stationery & office machinery', 'mp3 accessories', 'handbags']","['generic', 'simplism', 'writeright', 'velcro', 'avery']"
