,0,1,2
585,"COL article_title VAL Evaluation of a workshop on evidence-based medicine for social insurance physicians. COL article_language VAL eng COL journal_title VAL Occupational Medicine-Oxford COL jounral_abbreviation VAL  COL journal_issn VAL 0962-7480 COL article_jvolumn VAL 58 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/8/03 COL article_pagination VAL 83-7 COL author_list VAL {""Jos H Verbeek"",""Rob Kok"",""Jan L Hoving"",""Frederieke G Schaafsma"",""Frank J H van Dijk"",""Paul B A Smits""} ",COL article_jcreated_at VAL 1/8/03 ,0
586,"COL article_title VAL Evaluation of a workshop on evidence-based medicine for social insurance physicians. COL article_language VAL eng COL journal_title VAL Occupational Medicine-Oxford COL jounral_abbreviation VAL  COL journal_issn VAL 0962-7480 COL article_jvolumn VAL 58 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/8/03 COL article_pagination VAL 83-7 COL author_list VAL {""Jos H Verbeek"",""Rob Kok"",""Jan L Hoving"",""Frederieke G Schaafsma"",""Frank J H van Dijk"",""Paul B A Smits""} ",COL article_pagination VAL 83-7 ,1
587,"COL article_title VAL Neurocognitive assessment in 13 patients affected by muchopolysaccharidosis IVA (MPS IVA) COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 37 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/14/01 COL article_pagination VAL S136 COL author_list VAL {""M. Rigoldi"",""S. Gasperini"",""B. M. Del Menico"",""F. Nichelli"",""A. Boncimino"",""M. Calabria"",""P. Meregalli"",""R. Parini""} ",COL article_jcreated_at VAL 1/14/01 ,0
588,"COL article_title VAL Evaluation of the protective effect of Ilex paraguariensis and Camellia sinensis extracts on the prevention of oxidative damage caused by ultraviolet radiation. COL article_language VAL eng COL journal_title VAL Environmental toxicology and pharmacology COL jounral_abbreviation VAL Environ. Toxicol. Pharmacol. COL journal_issn VAL 1872-7077 COL article_jvolumn VAL 37 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/14/01 COL article_pagination VAL 195-201 COL author_list VAL {""Marlon Barg"",""Emilio L Streck"",""Lara M Gomes"",""Vanessa M Andrade"",""Daniela D Leffa"",""Felipe Dal-Pizzol"",""Fabricia Petronilho"",""Francieli Vuolo"",""Milena Carvalho-Silva"",""Fernanda Balbinot"",""Gislaine T Rezin""} ",COL article_jcreated_at VAL 1/14/01 ,0
589,"COL article_title VAL New anticoagulants for atrial fibrillation. COL article_language VAL eng COL journal_title VAL J. Cardiovasc. Med. COL jounral_abbreviation VAL  COL journal_issn VAL 1558-2027 COL article_jvolumn VAL 10 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/9/06 COL article_pagination VAL 446-53 COL author_list VAL {""Raffaele De Caterina"",""Giulia Renda"",""Steen Dalby Kristensen""} ",COL article_jcreated_at VAL 1/9/06 ,0
590,"COL article_title VAL A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity. COL article_language VAL eng COL journal_title VAL Science (New York, N.Y.) COL jounral_abbreviation VAL Science COL journal_issn VAL 1095-9203 COL article_jvolumn VAL 316 COL article_jissue VAL 5826 COL article_jcreated_at VAL 11/5/07 COL article_pagination VAL 889-94 COL author_list VAL {""George Davey Smith"",""Amanda J Bennett"",""Eleftheria Zeggini"",""Marjo-Riitta Jarvelin"",""Nicholas J Wareham"",""Lorna W Harries"",""Colin N A Palmer"",""Shah Ebrahim"",""Timothy M Frayling"",""Susan M Ring"",""Bridget Knight"",""Sian Ellard"",""Katharine R Owen"",""Rachel M Freathy"",""Hana Lango"",""Debbie A Lawlor"",""Lon R Cardon"",""John R B Perry"",""Jeffrey C Barrett"",""Andrew D Morris"",""Graham A Hitman"",""Katherine S Elliott"",""Ulla Sovio"",""Mark I McCarthy"",""David Melzer"",""Alex S F Doney"",""Andrew R Ness"",""Yoav Ben-Shlomo"",""Andrew T Hattersley"",""Ann-Marie Patch"",""Nicholas J Timpson"",""Nigel W Rayner"",""Mark Walker"",""Michael N Weedon"",""Ruth J F Loos"",""Fredrik Karpe"",""In̻s Barroso"",""Luigi Ferrucci"",""Christopher J Groves"",""Cecilia M Lindgren"",""Beverley Shields""} ",COL article_jcreated_at VAL 11/5/07 ,1
591,"COL article_title VAL The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1, _2, and along their extrasynaptic cell membrane. COL article_language VAL eng COL journal_title VAL Neuroscience COL jounral_abbreviation VAL Neuroscience COL journal_issn VAL 1873-7544 COL article_jvolumn VAL 254 COL article_jissue VAL -1 COL article_jcreated_at VAL 12/19/13 COL article_pagination VAL 80-96 COL author_list VAL {""H Hger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""} ","COL article_title VAL The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1, _2, and along their extrasynaptic cell membrane. ",1
592,"COL article_title VAL The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1, _2, and along their extrasynaptic cell membrane. COL article_language VAL eng COL journal_title VAL Neuroscience COL jounral_abbreviation VAL Neuroscience COL journal_issn VAL 1873-7544 COL article_jvolumn VAL 254 COL article_jissue VAL -1 COL article_jcreated_at VAL 12/19/13 COL article_pagination VAL 80-96 COL author_list VAL {""H Hger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""} ",COL article_jissue VAL -1 ,0
593,"COL article_title VAL The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1, _2, and along their extrasynaptic cell membrane. COL article_language VAL eng COL journal_title VAL Neuroscience COL jounral_abbreviation VAL Neuroscience COL journal_issn VAL 1873-7544 COL article_jvolumn VAL 254 COL article_jissue VAL -1 COL article_jcreated_at VAL 12/19/13 COL article_pagination VAL 80-96 COL author_list VAL {""H Hger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""} ","COL author_list VAL {""H Hger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""} ",1
594,"COL article_title VAL Glial cells in amyotrophic lateral sclerosis. COL article_language VAL ENG COL journal_title VAL Experimental neurology COL jounral_abbreviation VAL Exp. Neurol. COL journal_issn VAL 1090-2430 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 5/14/22 COL article_pagination VAL  COL author_list VAL {""T Philips"",""J D Rothstein""} ",COL article_jvolumn VAL -1 ,0
595,"COL article_title VAL Glial cells in amyotrophic lateral sclerosis. COL article_language VAL ENG COL journal_title VAL Experimental neurology COL jounral_abbreviation VAL Exp. Neurol. COL journal_issn VAL 1090-2430 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 5/14/22 COL article_pagination VAL  COL author_list VAL {""T Philips"",""J D Rothstein""} ",COL article_jissue VAL -1 ,0
596,"COL article_title VAL Glial cells in amyotrophic lateral sclerosis. COL article_language VAL ENG COL journal_title VAL Experimental neurology COL jounral_abbreviation VAL Exp. Neurol. COL journal_issn VAL 1090-2430 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 5/14/22 COL article_pagination VAL  COL author_list VAL {""T Philips"",""J D Rothstein""} ",COL article_jcreated_at VAL 5/14/22 ,1
597,"COL article_title VAL Diagnosing acute cardiac ischemia in the emergency department: a systematic review of the accuracy and clinical effect of current technologies. COL article_language VAL eng COL journal_title VAL Annals of Emergency Medicine American College of Emergency Physician's Research Forum COL jounral_abbreviation VAL  COL journal_issn VAL 0196-0644 COL article_jvolumn VAL 37 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/1/05 COL article_pagination VAL 453-60 COL author_list VAL {""J P Ioannidis"",""J Lau"",""C Milch"",""D Salem"",""P W Chew"",""N Terrin"",""E M Balk""} ",COL article_jcreated_at VAL 1/1/05 ,0
598,COL article_title VAL Eczema - quiz. COL article_language VAL eng COL journal_title VAL Paediatrics & child health COL jounral_abbreviation VAL Paediatr Child Health COL journal_issn VAL 1918-1485 COL article_jvolumn VAL 5 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/3/00 COL article_pagination VAL 105 COL author_list VAL {NULL} ,COL article_jcreated_at VAL 1/3/00 ,1
599,"COL article_title VAL Employing a youth-led adult-guided framework: ""why drive high?"" social marketing campaign. COL article_language VAL  COL journal_title VAL Family & Community Health COL jounral_abbreviation VAL  COL journal_issn VAL 0160-6379 COL article_jvolumn VAL 34 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/11/10 COL article_pagination VAL 319-330 COL author_list VAL {""Terry-Lynne Marko"",""Tyler Watt""} ",COL article_jcreated_at VAL 1/11/10 ,0
600,"COL article_title VAL Review of Handbook for Working with Children and Youth: Pathways to Resilience across Cultures and Contexts COL article_language VAL English COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 47 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/6/01 COL article_pagination VAL 230-232 COL author_list VAL {""Robert J. Flynn""} ",COL article_jcreated_at VAL 1/6/01 ,0
601,"COL article_title VAL Helicobacter pylori antibiotic resistance patterns and genotypes in adult dyspeptic patients from a regional population in North Wales COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 54 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/4/01 COL article_pagination VAL 435-40 COL author_list VAL {""A. M. Walker"",""J. Xerry"",""K. Davies"",""N. C. Elviss"",""R. J. Owen""} ",COL article_jcreated_at VAL 1/4/01 ,0
602,"COL article_title VAL Sonographically guided biopsy of focal lesions: a comparison of freehand and probe-guided techniques using a phantom. COL article_language VAL eng COL journal_title VAL AJR. American Journal Of Roentgenology COL jounral_abbreviation VAL AJR Am J Roentgenol COL journal_issn VAL 0361-803X COL article_jvolumn VAL 184 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/5/05 COL article_pagination VAL 1652-6 COL author_list VAL {""Duncan M Brooks"",""Pramit M Phal"",""Rory Wolfe""} ",COL article_jcreated_at VAL 1/5/05 ,0
603,"COL article_title VAL Long-term subcutaneous recombinant interleukin-2 as maintenance therapy: Biological effects and clinical implications COL article_language VAL  COL journal_title VAL Cancer Biotherapy COL jounral_abbreviation VAL  COL journal_issn VAL 1062-8401 COL article_jvolumn VAL 10 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/95/1 COL article_pagination VAL 195-203 COL author_list VAL {""V. Lorusso"",""M. De Lena"",""M. Guida"",""M. Correale"",""I. Abbate"",""A. Latorre"",""A. Casamassima"",""M. D. Musci""} ",COL article_jcreated_at VAL 1/95/1 ,1
604,"COL article_title VAL School soft drink intervention study COL article_language VAL  COL journal_title VAL BMJ COL jounral_abbreviation VAL  COL journal_issn VAL 1468-5833 (Electronic) COL article_jvolumn VAL 329 COL article_jissue VAL 7462 COL article_jcreated_at VAL 1/4/01 COL article_pagination VAL E315-6 COL author_list VAL {""S. A. French"",""M. Story"",""P. J. Hannan""} ",COL article_jcreated_at VAL 1/4/01 ,0
605,"COL article_title VAL Chronic compartment syndrome, an important cause of work-related upper limb disorder COL article_language VAL  COL journal_title VAL Rheumatology (Oxford) COL jounral_abbreviation VAL Rheumatology (Oxford, England) COL journal_issn VAL 1462-0324 COL article_jvolumn VAL 44 COL article_jissue VAL 11 COL article_jcreated_at VAL 1/5/01 COL article_pagination VAL 1442-6 COL author_list VAL {""J. P. Heath"",""R. L. Williams"",""M. H. Pritchard""} ",COL article_jcreated_at VAL 1/5/01 ,0
606,"COL article_title VAL Sleep, sleep-dependent procedural learning and vigilance in chronic cocaine users: Evidence for occult insomnia COL article_language VAL English COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 82 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/6/01 COL article_pagination VAL 238-49 COL author_list VAL {""R. T. Malison"",""E. F. Pace-Schott"",""V. Coric"",""P. T. Morgan"",""R. Stickgold"",""Z. H. Sahul""} ",COL article_jcreated_at VAL 1/6/01 ,0
607,"COL article_title VAL A screening methodology for crowdsourcing video QoE evaluation COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 0 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/14/01 COL article_pagination VAL  COL author_list VAL {""E. Anegekuh, L., Sun, L., Ifeachor""} ",COL article_jcreated_at VAL 1/14/01 ,0
608,"COL article_title VAL Potential for inter-observer and intra-observer variability in x-ray review to establish stone-free rates after lithotripsy. COL article_language VAL eng COL journal_title VAL J. Urol. COL jounral_abbreviation VAL  COL journal_issn VAL 0022-5347 COL article_jvolumn VAL 147 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/92/3 COL article_pagination VAL 559-62 COL author_list VAL {""D Caron"",""S J Witchell"",""M A Jewett"",""E L St Louis"",""R R Gray"",""C Bombardier"",""S Kumra"",""K E Psihramis"",""M R Ryan""} ",COL article_jcreated_at VAL 1/92/3 ,1
609,"COL article_title VAL Situating universal design architecture: designing with whom? COL article_language VAL ENG COL journal_title VAL Disability and rehabilitation COL jounral_abbreviation VAL Disabil Rehabil COL journal_issn VAL 1464-5165 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 7/28/14 COL article_pagination VAL 6-Jan COL author_list VAL {""Paul Jones""} ",COL article_jvolumn VAL -1 ,0
610,"COL article_title VAL Situating universal design architecture: designing with whom? COL article_language VAL ENG COL journal_title VAL Disability and rehabilitation COL jounral_abbreviation VAL Disabil Rehabil COL journal_issn VAL 1464-5165 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 7/28/14 COL article_pagination VAL 6-Jan COL author_list VAL {""Paul Jones""} ",COL article_jissue VAL -1 ,0
611,"COL article_title VAL Situating universal design architecture: designing with whom? COL article_language VAL ENG COL journal_title VAL Disability and rehabilitation COL jounral_abbreviation VAL Disabil Rehabil COL journal_issn VAL 1464-5165 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 7/28/14 COL article_pagination VAL 6-Jan COL author_list VAL {""Paul Jones""} ",COL article_jcreated_at VAL 7/28/14 ,0
612,"COL article_title VAL Endovascular Treatment of Ruptured Large or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique. COL article_language VAL ENG COL journal_title VAL Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association COL jounral_abbreviation VAL J Stroke Cerebrovasc Dis COL journal_issn VAL 1532-8511 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 7/24/15 COL article_pagination VAL  COL author_list VAL {""Yibin Fang"",""Pengfei Yang"",""Jianmin Liu"",""Yi Xu"",""Qinghai Huang"",""Wenyuan Zhao"",""Dongwei Dai"",""Yan Chen""} ",COL article_jvolumn VAL -1 ,0
613,"COL article_title VAL Endovascular Treatment of Ruptured Large or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique. COL article_language VAL ENG COL journal_title VAL Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association COL jounral_abbreviation VAL J Stroke Cerebrovasc Dis COL journal_issn VAL 1532-8511 COL article_jvolumn VAL -1 COL article_jissue VAL -1 COL article_jcreated_at VAL 7/24/15 COL article_pagination VAL  COL author_list VAL {""Yibin Fang"",""Pengfei Yang"",""Jianmin Liu"",""Yi Xu"",""Qinghai Huang"",""Wenyuan Zhao"",""Dongwei Dai"",""Yan Chen""} ",COL article_jissue VAL -1 ,0
614,"COL article_title VAL Subjective states: A more robust model COL article_language VAL  COL journal_title VAL Games and Economic Behavior COL jounral_abbreviation VAL  COL journal_issn VAL 0899-8256 COL article_jvolumn VAL 67 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/9/01 COL article_pagination VAL 408-427 COL author_list VAL {""K. Seo"",""L. G. Epstein""} ",COL article_jcreated_at VAL 1/9/01 ,0
615,"COL article_title VAL Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing COL article_language VAL eng COL journal_title VAL J Bone Joint Surg Br COL jounral_abbreviation VAL The Journal of bone and joint surgery. British volume COL journal_issn VAL 0301-620X (Print) 0301-620x COL article_jvolumn VAL 89 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/7/01 COL article_pagination VAL 361-5 COL author_list VAL {""K. Jonsson"",""A. Rydholm"",""I. Kristiansson"",""D. Heinegard"",""F. V. von Steyern"",""P. Mannfolk""} ",COL article_jcreated_at VAL 1/7/01 ,0
616,"COL article_title VAL Diagnostic accuracy of endoscopic ultrasound-guided fine-needle aspiration for solid pancreatic lesion: a systematic review. COL article_language VAL eng COL journal_title VAL Journal of cancer research and clinical oncology COL jounral_abbreviation VAL J. Cancer Res. Clin. Oncol. COL journal_issn VAL 1432-1335 COL article_jvolumn VAL 138 COL article_jissue VAL 9 COL article_jcreated_at VAL 1/12/09 COL article_pagination VAL 1433-41 COL author_list VAL {""Hangcheng Zhou"",""Renbao Yang"",""Jiong Chen"",""Yunlian Xia"",""Yin Lu""} ",COL article_jcreated_at VAL 1/12/09 ,0
617,"COL article_title VAL Safety, tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog, liraglutide. COL article_language VAL eng COL journal_title VAL International journal of obesity (2005) COL jounral_abbreviation VAL Int J Obes (Lond) COL journal_issn VAL 1476-5497 COL article_jvolumn VAL 36 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/12/06 COL article_pagination VAL 843-54 COL author_list VAL {""R Carraro"",""M F Rasmussen"",""L Niskanen"",""A Harper"",""N Finer"",""S R""ussner"",""M Kunesova"",""L Van Gaal"",""M E J Lean"",""A Astrup"",""A Rissanen"",""M J Savolainen"",""[Collective Name] NN8022-1807 Investigators""} ",COL article_jcreated_at VAL 1/12/06 ,0
618,"COL article_title VAL Safety, tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog, liraglutide. COL article_language VAL eng COL journal_title VAL International journal of obesity (2005) COL jounral_abbreviation VAL Int J Obes (Lond) COL journal_issn VAL 1476-5497 COL article_jvolumn VAL 36 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/12/06 COL article_pagination VAL 843-54 COL author_list VAL {""R Carraro"",""M F Rasmussen"",""L Niskanen"",""A Harper"",""N Finer"",""S R""ussner"",""M Kunesova"",""L Van Gaal"",""M E J Lean"",""A Astrup"",""A Rissanen"",""M J Savolainen"",""[Collective Name] NN8022-1807 Investigators""} ","COL author_list VAL {""R Carraro"",""M F Rasmussen"",""L Niskanen"",""A Harper"",""N Finer"",""S R""ussner"",""M Kunesova"",""L Van Gaal"",""M E J Lean"",""A Astrup"",""A Rissanen"",""M J Savolainen"",""[Collective Name] NN8022-1807 Investigators""} ",1
619,"COL article_title VAL Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students COL article_language VAL English COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 110 COL article_jissue VAL 11 COL article_jcreated_at VAL 1/10/01 COL article_pagination VAL 1723-7 COL author_list VAL {""Kathy W Hosig"",""Sharon M Nickols-Richardson"",""Kavita H Poddar"",""Susan E Duncan"",""Eileen S Anderson""} ",COL article_jcreated_at VAL 1/10/01 ,0
620,COL article_title VAL Three Abstracts on Chinese Research COL article_language VAL  COL journal_title VAL American Acupuncturist COL jounral_abbreviation VAL  COL journal_issn VAL 1520-7714 COL article_jvolumn VAL 63 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL 25-26 COL author_list VAL {NULL} ,COL article_jcreated_at VAL 1/13/01 ,0
621,"COL article_title VAL Retrograde nailing of humeral shaft fractures COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 0 COL article_jissue VAL 350 COL article_jcreated_at VAL 1/9/01 COL article_pagination VAL 26-39 COL author_list VAL {""M. Runkel"",""J. Blum"",""P. M. Rommens""} ",COL article_jcreated_at VAL 1/9/01 ,1
622,"COL article_title VAL Behavioral and cognitive measurements predict scores on the MAST: a 3-year prospective study. COL article_language VAL eng COL journal_title VAL Alcohol Clin Exp Res COL jounral_abbreviation VAL Alcoholism, clinical and experimental research COL journal_issn VAL 0145-6008 COL article_jvolumn VAL 20 COL article_jissue VAL 7 COL article_jcreated_at VAL 1/9/10 COL article_pagination VAL 1173-8 COL author_list VAL {""V Hesselbrock"",""A W Deckel""} ",COL article_jcreated_at VAL 1/9/10 ,1
623,"COL article_title VAL Development of a SNP genotyping panel and a medical decision support algorithm to predict drug response in schizophrenia COL article_language VAL  COL journal_title VAL Klinik Psikofarmakoloji Bulteni COL jounral_abbreviation VAL Klin.Psikofarmakol.Bul. COL journal_issn VAL 1017-7833 COL article_jvolumn VAL 21 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL S156-S157 COL author_list VAL {""Y. A. Son"",""G. Ustunkar"",""M. A. Doke"",""H. A. Dom"",""Y. Y. Tuncel""} ",COL article_jcreated_at VAL 1/11/01 ,0
624,"COL article_title VAL ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY. COL article_language VAL  COL journal_title VAL Journal of Nursing UFPE / Revista de Enfermagem UFPE COL jounral_abbreviation VAL REV ENFERMAGEM UFPE COL journal_issn VAL 1981-8963 COL article_jvolumn VAL 6 COL article_jissue VAL 11 COL article_jcreated_at VAL 1/12/11 COL article_pagination VAL 2761-2769 9p COL author_list VAL {""Gerlane da Costa Moreira"",""Denyse Dutra Alencar Vasconcelos"",""Amanda Costa de Freitas"",""Carla Cristina Braga Marinho"",""Danielle Figueiredo Patricio""} ",COL article_jcreated_at VAL 1/12/11 ,0
625,"COL article_title VAL ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY. COL article_language VAL  COL journal_title VAL Journal of Nursing UFPE / Revista de Enfermagem UFPE COL jounral_abbreviation VAL REV ENFERMAGEM UFPE COL journal_issn VAL 1981-8963 COL article_jvolumn VAL 6 COL article_jissue VAL 11 COL article_jcreated_at VAL 1/12/11 COL article_pagination VAL 2761-2769 9p COL author_list VAL {""Gerlane da Costa Moreira"",""Denyse Dutra Alencar Vasconcelos"",""Amanda Costa de Freitas"",""Carla Cristina Braga Marinho"",""Danielle Figueiredo Patricio""} ","COL author_list VAL {""Gerlane da Costa Moreira"",""Denyse Dutra Alencar Vasconcelos"",""Amanda Costa de Freitas"",""Carla Cristina Braga Marinho"",""Danielle Figueiredo Patricio""} ",1
626,"COL article_title VAL Neighbourhood characteristics and mortality in the Atherosclerosis Risk in Communities Study COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 33 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/4/01 COL article_pagination VAL 398-407 COL author_list VAL {""L. N. Borrell"",""K. Rose"",""B. L. Clark"",""D. Catellier"",""A. V. D. Roux""} ",COL article_jcreated_at VAL 1/4/01 ,0
627,"COL article_title VAL Transference-focused psychotherapy v. treatment by community psychotherapists for borderline personality disorder: randomised controlled trial. COL article_language VAL eng COL journal_title VAL The British journal of psychiatry : the journal of mental science COL jounral_abbreviation VAL Br J Psychiatry COL journal_issn VAL 1472-1465 COL article_jvolumn VAL 196 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/10/05 COL article_pagination VAL 389-95 COL author_list VAL {""Philipp Martius"",""Anna Buchheim"",""Peter Buchheim"",""Susanne Herz"",""Michael Rentrop"",""Cord Benecke"",""Peter Schuster"",""Melitta Fischer-Kern"",""Stephan Doering""} ",COL article_jcreated_at VAL 1/10/05 ,0
628,"COL article_title VAL Transference-focused psychotherapy v. treatment by community psychotherapists for borderline personality disorder: randomised controlled trial. COL article_language VAL eng COL journal_title VAL The British journal of psychiatry : the journal of mental science COL jounral_abbreviation VAL Br J Psychiatry COL journal_issn VAL 1472-1465 COL article_jvolumn VAL 196 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/10/05 COL article_pagination VAL 389-95 COL author_list VAL {""Philipp Martius"",""Anna Buchheim"",""Peter Buchheim"",""Susanne Herz"",""Michael Rentrop"",""Cord Benecke"",""Peter Schuster"",""Melitta Fischer-Kern"",""Stephan Doering""} ","COL author_list VAL {""Philipp Martius"",""Anna Buchheim"",""Peter Buchheim"",""Susanne Herz"",""Michael Rentrop"",""Cord Benecke"",""Peter Schuster"",""Melitta Fischer-Kern"",""Stephan Doering""} ",1
629,"COL article_title VAL The changing residential environments of older people COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 0 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL 207-220 COL author_list VAL {""Basta Beard Beard Beel-Bates Bierman Bowling Cagney Calkins Carder Carlsson Chan Clark Clarke Cutchin Cutler Davidoff Diehl Doty Durrett Feldman Foote Freedman Gaugler Gitlin Gitlin Glass Golant Golant Golant Golant Golant Golant Golant Grafova Gross Hunt Alley"",""Stephen M. Golant""} ",COL article_jcreated_at VAL 1/11/01 ,0
630,"COL article_title VAL A systematic review of the surgical treatment of large incisional hernia. COL article_language VAL eng COL journal_title VAL Hernia : the journal of hernias and abdominal wall surgery COL jounral_abbreviation VAL Hernia COL journal_issn VAL 1248-9204 COL article_jvolumn VAL 19 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/15/02 COL article_pagination VAL 89-101 COL author_list VAL {""L Timmermans"",""J C Slieker"",""J F Lange"",""E B Deerenberg"",""J Jeekel"",""D P Hogerzeil"",""P H C Eilers""} ",COL article_jcreated_at VAL 1/15/02 ,0
631,"COL article_title VAL Fast-food habits, weight gain, and insulin resistance (the CARDIA study): 15-year prospective analysis. COL article_language VAL eng COL journal_title VAL Lancet COL jounral_abbreviation VAL Lancet COL journal_issn VAL 1474-547X COL article_jvolumn VAL 365 COL article_jissue VAL 9453 COL article_jcreated_at VAL 1/5/01 COL article_pagination VAL 36-42 COL author_list VAL {""David R Jacobs"",""David S Ludwig"",""Cara B Ebbeling"",""Alex I Kartashov"",""Martha L Slattery"",""Linda Van Horn"",""Mark A Pereira""} ",COL article_jcreated_at VAL 1/5/01 ,0
632,"COL article_title VAL Changing tides: improving outcomes through mentorship on all levels of nursing COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 33 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/10/01 COL article_pagination VAL 163-176 COL author_list VAL {""J. Skees"",""T. K. Race""} ",COL article_jcreated_at VAL 1/10/01 ,0
633,"COL article_title VAL Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis. COL article_language VAL eng COL journal_title VAL International psychogeriatrics / IPA COL jounral_abbreviation VAL Int Psychogeriatr COL journal_issn VAL 1041-6102 COL article_jvolumn VAL 12 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/6/00 COL article_pagination VAL 231-47 COL author_list VAL {""J McCusker"",""F Primeau"",""M Cole"",""L Han"",""F Bellavance""} ",COL article_jcreated_at VAL 1/6/00 ,1
