,0,1,2
1623,COL index VAL 757 COL ProviderNumber VAL 10036 COL HospitalName VAL andalusia regional hospital COL Address1 VAL 849 south three notch street COL Address2 VAL empty COL Address3 VAL empty COL City VAL andaluxia COL State VAL al COL ZipCode VAL 36420 COL CountyName VAL covington COL PhoneNumber VAL 3342228466 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL no COL Condition VAL pneumonia COL MeasureCode VAL pn-6 COL MeasureName VAL pneumonia patients given the most appropriate initial antibiotic(s) COL Score VAL 75% COL Sample VAL 64 patients COL Stateavg VAL al_pn-6,COL HospitalType VAL acute care hospitals,0
1624,COL index VAL 761 COL ProviderNumber VAL 10036 COL HospitalName VAL andalusia regional hospital COL Address1 VAL 849 south three notch street COL Address2 VAL empty COL Address3 VAL empty COL City VAL andalusia COL State VAL al COL ZipCode VAL 36420 COL CountyName VAL covington COL PhoneNumber VAL 3342228466 COL HospitalType VAL axute xare hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL no COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-2 COL MeasureName VAL surgery patients who were given the  right kind  of antibiotic to help prevent infection COL Score VAL 88% COL Sample VAL 141 patients COL Stateavg VAL al_scipxinfx2,COL HospitalType VAL axute xare hospitals,1
1625,COL index VAL 761 COL ProviderNumber VAL 10036 COL HospitalName VAL andalusia regional hospital COL Address1 VAL 849 south three notch street COL Address2 VAL empty COL Address3 VAL empty COL City VAL andalusia COL State VAL al COL ZipCode VAL 36420 COL CountyName VAL covington COL PhoneNumber VAL 3342228466 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL no COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-2 COL MeasureName VAL surgery patients who were given the  right kind  of antibiotic to help prevent infection COL Score VAL 88% COL Sample VAL 141 patients COL Stateavg VAL al_scipxinfx2,COL HospitalType VAL acute care hospitals,0
1626,COL index VAL 764 COL ProviderNumber VAL 10036 COL HospitalName VAL andalusia regional hospital COL Address1 VAL 849 south three notch street COL Address2 VAL empty COL Address3 VAL empty COL City VAL andalusia COL State VAL al COL ZipCode VAL 36420 COL CountyName VAL covington COL PhoneNumber VAL 33422284xx COL HospitalType VAL axute xare hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL no COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-6 COL MeasureName VAL surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor) COL Score VAL 100% COL Sample VAL 204 patients COL Stateavg VAL al_scip-inf-6,COL HospitalType VAL axute xare hospitals,1
1627,COL index VAL 764 COL ProviderNumber VAL 10036 COL HospitalName VAL andalusia regional hospital COL Address1 VAL 849 south three notch street COL Address2 VAL empty COL Address3 VAL empty COL City VAL andalusia COL State VAL al COL ZipCode VAL 36420 COL CountyName VAL covington COL PhoneNumber VAL 33422284xx COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL no COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-6 COL MeasureName VAL surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor) COL Score VAL 100% COL Sample VAL 204 patients COL Stateavg VAL al_scip-inf-6,COL HospitalType VAL acute care hospitals,0
1628,COL index VAL 771 COL ProviderNumber VAL 10038 COL HospitalName VAL stringfellow memorial hospital COL Address1 VAL 301 east 18th st COL Address2 VAL empty COL Address3 VAL empty COL City VAL anniston COL State VAL al COL ZipCode VAL 36201 COL CountyName VAL calhoun COL PhoneNumber VAL 2562358900 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-4 COL MeasureName VAL all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_scip-inf-4,COL HospitalType VAL acuxe care hospixals,1
1629,COL index VAL 771 COL ProviderNumber VAL 10038 COL HospitalName VAL stringfellow memorial hospital COL Address1 VAL 301 east 18th st COL Address2 VAL empty COL Address3 VAL empty COL City VAL anniston COL State VAL al COL ZipCode VAL 36201 COL CountyName VAL calhoun COL PhoneNumber VAL 2562358900 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-4 COL MeasureName VAL all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_scip-inf-4,COL HospitalType VAL acute care hospitals,0
1630,COL index VAL 774 COL ProviderNumber VAL 10038 COL HospitalName VAL stringfellow memorial hospital COL Address1 VAL 301 east 18th st COL Address2 VAL empty COL Address3 VAL empty COL City VAL anniston COL State VAL al COL ZipCode VAL 36201 COL CountyName VAL calhoun COL PhoneNumber VAL 2562358900 COL HospitalType VAL acutexcarexhospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL 89% COL Sample VAL 116 patients COL Stateavg VAL al_scip-vte-2,COL HospitalType VAL acutexcarexhospitals,1
1631,COL index VAL 774 COL ProviderNumber VAL 10038 COL HospitalName VAL stringfellow memorial hospital COL Address1 VAL 301 east 18th st COL Address2 VAL empty COL Address3 VAL empty COL City VAL anniston COL State VAL al COL ZipCode VAL 36201 COL CountyName VAL calhoun COL PhoneNumber VAL 2562358900 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL 89% COL Sample VAL 116 patients COL Stateavg VAL al_scip-vte-2,COL HospitalType VAL acute care hospitals,0
1632,COL index VAL 779 COL ProviderNumber VAL 10039 COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acute care hospitaxs COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-2 COL MeasureName VAL heart attack patients given aspirin at discharge COL Score VAL 100% COL Sample VAL 323 patients COL Stateavg VAL al_ami-2,COL HospitalType VAL acute care hospitaxs,1
1633,COL index VAL 779 COL ProviderNumber VAL 10039 COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-2 COL MeasureName VAL heart attack patients given aspirin at discharge COL Score VAL 100% COL Sample VAL 323 patients COL Stateavg VAL al_ami-2,COL HospitalType VAL acute care hospitals,0
1634,COL index VAL 781 COL ProviderNumber VAL 1003x COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acutx carx hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attaxk COL MeasureCode VAL ami-4 COL MeasureName VAL heart attack patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 135 patients COL Stateavg VAL al_ami-4,COL HospitalType VAL acutx carx hospitals,1
1635,COL index VAL 781 COL ProviderNumber VAL 1003x COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attaxk COL MeasureCode VAL ami-4 COL MeasureName VAL heart attack patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 135 patients COL Stateavg VAL al_ami-4,COL HospitalType VAL acute care hospitals,0
1636,COL index VAL 784 COL ProviderNumber VAL 10039 COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acxte care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-8a COL MeasureName VAL heart attack patients given pci within 90 minutes of arrival COL Score VAL 82% COL Sample VAL 44 patients COL Stateavg VAL al_ami-8a,COL HospitalType VAL acxte care hospitals,1
1637,COL index VAL 784 COL ProviderNumber VAL 10039 COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-8a COL MeasureName VAL heart attack patients given pci within 90 minutes of arrival COL Score VAL 82% COL Sample VAL 44 patients COL Stateavg VAL al_ami-8a,COL HospitalType VAL acute care hospitals,0
1638,COL index VAL 800 COL ProviderNumber VAL 10039 COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-6 COL MeasureName VAL surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor) COL Score VAL 99% COL Sample VAL 852 patients COL Stateavg VAL al_scip-inf-6,COL HospitalType VAL acute care hosxitals,1
1639,COL index VAL 800 COL ProviderNumber VAL 10039 COL HospitalName VAL huntsville hospital COL Address1 VAL 101 sivley rd COL Address2 VAL empty COL Address3 VAL empty COL City VAL huntsville COL State VAL al COL ZipCode VAL 35801 COL CountyName VAL madison COL PhoneNumber VAL 2562651000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-6 COL MeasureName VAL surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor) COL Score VAL 99% COL Sample VAL 852 patients COL Stateavg VAL al_scip-inf-6,COL HospitalType VAL acute care hospitals,0
1640,COL index VAL 803 COL ProviderNumber VAL 10040 COL HospitalName VAL gadsden regional medical center COL Address1 VAL 1007 goodyear avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35903 COL CountyName VAL etowah COL PhoneNumber VAL 2564944000 COL HospitalType VAL xcute cxre hospitxls COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-1 COL MeasureName VAL heart attack patxents gxven aspxrxn at arrxval COL Score VAL 94% COL Sample VAL 123 patients COL Stateavg VAL al_ami-1,COL HospitalType VAL xcute cxre hospitxls,1
1641,COL index VAL 803 COL ProviderNumber VAL 10040 COL HospitalName VAL gadsden regional medical center COL Address1 VAL 1007 goodyear avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35903 COL CountyName VAL etowah COL PhoneNumber VAL 2564944000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-1 COL MeasureName VAL heart attack patxents gxven aspxrxn at arrxval COL Score VAL 94% COL Sample VAL 123 patients COL Stateavg VAL al_ami-1,COL HospitalType VAL acute care hospitals,0
1642,COL index VAL 814 COL ProviderNumber VAL 10040 COL HospitalName VAL gadsden regional medical center COL Address1 VAL 1007 goodyear avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35903 COL CountyName VAL etowah COL PhoneNumber VAL 2564944000 COL HospitalType VAL acute care hoxpitalx COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-2 COL MeasureName VAL pneumonia patients assessed and given pneumococcal vaccination COL Score VAL 96% COL Sample VAL 255 patients COL Stateavg VAL al_pn-2,COL HospitalType VAL acute care hoxpitalx,1
1643,COL index VAL 814 COL ProviderNumber VAL 10040 COL HospitalName VAL gadsden regional medical center COL Address1 VAL 1007 goodyear avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35903 COL CountyName VAL etowah COL PhoneNumber VAL 2564944000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-2 COL MeasureName VAL pneumonia patients assessed and given pneumococcal vaccination COL Score VAL 96% COL Sample VAL 255 patients COL Stateavg VAL al_pn-2,COL HospitalType VAL acute care hospitals,0
1644,COL index VAL 816 COL ProviderNumber VAL 10040 COL HospitalName VAL gadsden regional medical center COL Address1 VAL 1007 goodyear avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL x590x COL CountyName VAL etowah COL PhoneNumber VAL 2564944000 COL HospitalType VAL xcute cxre hospitxls COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 130 patients COL Stateavg VAL al_pn-4,COL HospitalType VAL xcute cxre hospitxls,1
1645,COL index VAL 816 COL ProviderNumber VAL 10040 COL HospitalName VAL gadsden regional medical center COL Address1 VAL 1007 goodyear avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL x590x COL CountyName VAL etowah COL PhoneNumber VAL 2564944000 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 130 patients COL Stateavg VAL al_pn-4,COL HospitalType VAL acute care hospitals,0
1646,COL index VAL 881 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL xcute cxre hospitxls COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-4 COL MeasureName VAL heart attack patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 1 patients COL Stateavg VAL al_ami-4,COL HospitalType VAL xcute cxre hospitxls,1
1647,COL index VAL 881 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-4 COL MeasureName VAL heart attack patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 1 patients COL Stateavg VAL al_ami-4,COL HospitalType VAL acute care hospitals,0
1648,COL index VAL 886 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL axute xare hospitals COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 94% COL Sample VAL 85 patients COL Stateavg VAL al_hf-2,COL HospitalType VAL axute xare hospitals,1
1649,COL index VAL 886 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 94% COL Sample VAL 85 patients COL Stateavg VAL al_hf-2,COL HospitalType VAL acute care hospitals,0
1650,COL index VAL 894 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL xcute cxre hospitxls COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaxxination COL Score VAL 87% COL Sample VAL 86 patients COL Stateavg VAL al_pn-7,COL HospitalType VAL xcute cxre hospitxls,1
1651,COL index VAL 894 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaxxination COL Score VAL 87% COL Sample VAL 86 patients COL Stateavg VAL al_pn-7,COL HospitalType VAL acute care hospitals,0
1652,COL index VAL 899 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-4 COL MeasureName VAL all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_scip-inf-4,COL HospitalType VAL acuxe care hospixals,1
1653,COL index VAL 899 COL ProviderNumber VAL 10045 COL HospitalName VAL fayette medical center COL Address1 VAL 1653 temple avenue north COL Address2 VAL empty COL Address3 VAL empty COL City VAL fayette COL State VAL al COL ZipCode VAL 35555 COL CountyName VAL fayette COL PhoneNumber VAL 2059325966 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - other COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-4 COL MeasureName VAL all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_scip-inf-4,COL HospitalType VAL acute care hospitals,0
1654,COL index VAL 906 COL ProviderNumber VAL 10046 COL HospitalName VAL riverview regional medical center COL Address1 VAL 600 south third street COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35901 COL CountyName VAL etowah COL PhoneNumber VAL 2565435200 COL HospitalType VAL axute xare hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-1 COL MeasureName VAL heart attack patients given aspirin at arrival COL Score VAL 100% COL Sample VAL 126 patxents COL Stateavg VAL al_ami-1,COL HospitalType VAL axute xare hospitals,1
1655,COL index VAL 906 COL ProviderNumber VAL 10046 COL HospitalName VAL riverview regional medical center COL Address1 VAL 600 south third street COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35901 COL CountyName VAL etowah COL PhoneNumber VAL 2565435200 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-1 COL MeasureName VAL heart attack patients given aspirin at arrival COL Score VAL 100% COL Sample VAL 126 patxents COL Stateavg VAL al_ami-1,COL HospitalType VAL acute care hospitals,0
1656,COL index VAL 916 COL ProviderNumber VAL 10046 COL HospitalName VAL riverview regional medical center COL Address1 VAL 600 souxh xhird sxreex COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35901 COL CountyName VAL etowah COL PhoneNumber VAL 2565435200 COL HospitalType VAL acute care hospitaxs COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-4 COL MeasureName VAL hearx failure paxienxs given smoking cessaxion advice/counseling COL Score VAL 100% COL Sample VAL 85 patients COL Stateavg VAL al_hf-4,COL HospitalType VAL acute care hospitaxs,1
1657,COL index VAL 916 COL ProviderNumber VAL 10046 COL HospitalName VAL riverview regional medical center COL Address1 VAL 600 souxh xhird sxreex COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35901 COL CountyName VAL etowah COL PhoneNumber VAL 2565435200 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-4 COL MeasureName VAL hearx failure paxienxs given smoking cessaxion advice/counseling COL Score VAL 100% COL Sample VAL 85 patients COL Stateavg VAL al_hf-4,COL HospitalType VAL acute care hospitals,0
1658,COL index VAL 930 COL ProviderNumber VAL 10046 COL HospitalName VAL riverview regional medical center COL Address1 VAL 600 south third street COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35901 COL CountyName VAL etowah COL PhoneNumber VAL 2565435200 COL HospitalType VAL acute care hospxtals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL 84% COL Sample VAL 280 patients COL Stateavg VAL al_scip-vte-2,COL HospitalType VAL acute care hospxtals,1
1659,COL index VAL 930 COL ProviderNumber VAL 10046 COL HospitalName VAL riverview regional medical center COL Address1 VAL 600 south third street COL Address2 VAL empty COL Address3 VAL empty COL City VAL gadsden COL State VAL al COL ZipCode VAL 35901 COL CountyName VAL etowah COL PhoneNumber VAL 2565435200 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL 84% COL Sample VAL 280 patients COL Stateavg VAL al_scip-vte-2,COL HospitalType VAL acute care hospitals,0
1660,COL index VAL 938 COL ProviderNumber VAL 10047 COL HospitalName VAL georgiana hospital COL Address1 VAL 515 miranda st COL Address2 VAL empty COL Address3 VAL empty COL City VAL georgiana COL State VAL al COL ZipCode VAL 36033 COL CountyName VAL butler COL PhoneNumber VAL 3343762205 COL HospitalType VAL xcute cxre hospitxls COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL no COL Condition VAL heart failure COL MeasureCode VAL hf-1 COL MeasureName VAL heart failure patients given discharge instructions COL Score VAL 53% COL Sample VAL 51 patients COL Stateavg VAL al_hf-1,COL HospitalType VAL xcute cxre hospitxls,1
1661,COL index VAL 938 COL ProviderNumber VAL 10047 COL HospitalName VAL georgiana hospital COL Address1 VAL 515 miranda st COL Address2 VAL empty COL Address3 VAL empty COL City VAL georgiana COL State VAL al COL ZipCode VAL 36033 COL CountyName VAL butler COL PhoneNumber VAL 3343762205 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL no COL Condition VAL heart failure COL MeasureCode VAL hf-1 COL MeasureName VAL heart failure patients given discharge instructions COL Score VAL 53% COL Sample VAL 51 patients COL Stateavg VAL al_hf-1,COL HospitalType VAL acute care hospitals,0
1662,COL index VAL 949 COL ProviderNumber VAL 10047 COL HospitalName VAL georgiana hospital COL Address1 VAL 515 miranda st COL Address2 VAL empty COL Address3 VAL empty COL City VAL georgiana COL State VAL al COL ZipCode VAL 36033 COL CountyName VAL butler COL PhoneNumber VAL 3343762205 COL HospitalType VAL acxte care hospitals COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL no COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-1 COL MeasureName VAL surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection COL Score VAL empty COL Sample VAL empty COL Stateavg VAL al_scip-inf-1,COL HospitalType VAL acxte care hospitals,1
1663,COL index VAL 949 COL ProviderNumber VAL 10047 COL HospitalName VAL georgiana hospital COL Address1 VAL 515 miranda st COL Address2 VAL empty COL Address3 VAL empty COL City VAL georgiana COL State VAL al COL ZipCode VAL 36033 COL CountyName VAL butler COL PhoneNumber VAL 3343762205 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL no COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-inf-1 COL MeasureName VAL surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection COL Score VAL empty COL Sample VAL empty COL Stateavg VAL al_scip-inf-1,COL HospitalType VAL acute care hospitals,0
1664,COL index VAL 970 COL ProviderNumber VAL 10049 COL HospitalName VAL medical center enterprise COL Address1 VAL 400 n edwards street COL Address2 VAL empty COL Address3 VAL empty COL City VAL enterprise COL State VAL al COL ZipCode VAL 36330 COL CountyName VAL coffee COL PhoneNumber VAL 3343470584 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-5c COL MeasureName VAL pneumonia patients given initial antibiotic(s) within 6 hours after arrival COL Score VAL 99% COL Sample VAL 85 patients COL Stateavg VAL al_pn-5c,COL HospitalType VAL acuxe care hospixals,1
