,0,1,text
2631,9285,3169,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Cartier Santos 100 Watch W20073X8"" ""Shop Cartier W20072X7 Watches | Northeastern Fine Jewelry""'}

Entity 2:{'title': '""Cartier Ronde Solo De Cartier Watch W6701009"" ""Shop W6701011 Watches | Northeastern Fine Jewelry""'}"
2632,10368,1561,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sandisk Extreme microSDHC 64Gb Type 10"" 10 comprar e ofertas na Swiminn""'}

Entity 2:{'title': '""Sandisk Extreme microSDHC 64Gb Type 10"" Goalinn"" 10 kopen en aanbiedingen'}"
2633,5801,768,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Zoom Winflo 3 - Negro/Blanco/Antracita""@es "" Nike Zapatillas para hombreNegro/Blanco/Antracita ""@es'}

Entity 2:{'title': '""Gel Kayano Trainer EVO""@en'}"
2634,7193,5193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Promaster Marine Hombre-Reloj de buceo""@es ""Citizen Promaster buceo nur 199 00 €""@es'}

Entity 2:{'title': '""Puma Junior evoPOWER 4.2 FG - Peacoat/Bianco/Plasma Splendente""@it "" Scarpe da Calcio Puma Splendente 10322801 ""@it'}"
2635,2259,5101,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Panerai Radiomir Watch PAM00505"" ""Shop Panerai PAM00323 Watches | Northeastern Fine Jewelry""'}

Entity 2:{'title': '""Canon EF 85mm F1.8 USM""@en Aden Camera ""@en "" Canon USM | Digital SLR Cameras Toronto Canada Store'}"
2636,6488,11268,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Ambit 3 Peak Black"" ""Suunto Ambit Black - Relojes de Montaña Electrónica y Orientación en Barrabes.com""'}

Entity 2:{'title': '"" Suunto Men\'s Ambit 3 Peak Bluetooth GPS Chronograph Watch""@en ""Men\'s Watch (SS020677000) - WATCH SHOP.com™""@en'}"
2637,12013,5385,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""533995-B22 HP Xeon X3220 2.4GHz DL120 G5"" ""Null""'}

Entity 2:{'title': '""495906-B21 HP X5560 2.80GHz ML350 G6"" ""Null""'}"
2638,10328,1381,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chopard Hour And Minutes Watch 388532-3002"" 388531-6004 | Dejaun Jewelers""'}

Entity 2:{'title': '""Chopard Hour And Minutes Watch 388531-3001"" 388532-6004 | Dejaun Jewelers""'}"
2639,5801,3922,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Zoom Winflo 3 - Negro/Blanco/Antracita""@es "" Nike Zapatillas para hombreNegro/Blanco/Antracita ""@es'}

Entity 2:{'title': '""Puma King Allround TT - Black/White/Team Gold""@en "" Puma Mens Soccer Cleats Turf Trainer 17011901 Gold ""@en'}"
2640,9188,5801,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Train Speed 4 - Nero/Blu Glow/Bianco""@it "" Nike Scarpe Uomo Training Regolare Glow/Bianco ""@it'}

Entity 2:{'title': '""Nike Zoom Winflo 3 - Nero/Bianco/Anthracide""@it "" Nike Abbigliamento Uomo Nero/Bianco/Anthracide ""@it'}"
2641,2259,4054,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Panerai Radiomir Watch PAM00505"" ""Shop Panerai PAM00323 Watches | Northeastern Fine Jewelry""'}

Entity 2:{'title': '""Cartier Tank Series Mens Watch W1529756""@en-us'}"
2642,414,11203,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Mens Casio G-Shock Mudman Alarm Chronograph Watch G-9300-1ER ""All Watches""'}

Entity 2:{'title': '"" Casio Men\'s G-Shock Alarm Chronograph Watch""@en ""Men\'s Watch (GA-100CF-1A9ER) - WATCH SHOP.com™""@en'}"
2643,12154,2476,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US'}

Entity 2:{'title': '""Apple iPad mini 4 Wi-Fi - tablet 128 GB 7.9"""" "" Apple 7.9"" MK9P2LL/A Tablets CDW.com'}"
2644,3922,10110,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma King Allround TF - Nero/Bianco/Oro""@it "" Scarpe Calcio Puma Campi Sintetici Nero/Bianco/Oro ""@it'}

Entity 2:{'title': '""Puma SPEED 300 S DISC - Blu Atomic-Rosso Blast-Bianco""@it "" Puma Scarpe Uomo Blast-Bianco ""@it'}"
2645,3664,5385,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Kingston - HyperX Fury Black 16GB (2 x 8GB) DDR4-2133 Memory"" Memory (HX421C14FBK2/16) PCPartPicker Australia""'}

Entity 2:{'title': '""495906-B21 HP X5560 2.80GHz ML350 G6"" ""Null""'}"
2646,1611,9387,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Calvin Klein Ladies\' Classic Watch""@en ""Ladies\' Watch (K4D2314Z) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '"" Ladies Sekonda Editions Watch 2463 ""Ladies Watches | Designer For Women The Hut""'}"
2647,12299,881,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""432094-B21 HP 146-GB 15K 3.5 SP SAS"", ""Null"" ""New 432094-B21 SAS 2 Pack Wholesale Price 432094-B21-2Pack""'}

Entity 2:{'title': '""653124-B21 HP G8 G9 200-GB 3G 3.5 SATA MLC SSD"", ""Null"" Price 653124-B21-10Pack"" ""New 653124-B21 SSD 10 Pack Wholesale'}"
2648,9222,5277,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sigma Zoom Super Wide Angle 10-20mm f/4-5.6 EX DC J Autofocus Lens for Pentax Digital SLR Cameras""@en Cameras - Fumfie.com""@en'}

Entity 2:{'title': '""Sigma Zoom Telephoto 70-300mm f/4-5.6 DG Macro Autofocus Lens for Nikon AF""@en AF - Fumfie.com""@en'}"
2649,10328,4656,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chopard Hour And Minutes Watch 388532-3002"" 388531-6004 | Dejaun Jewelers""'}

Entity 2:{'title': '""Chopard Happy Sport Chrono Watch 288499-6002"" 288506-6002 | Dejaun Jewelers""'}"
2650,4196,6185,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Veho - Muvi HD PRO 1080p Mini Camcorder ""@en """"@en'}

Entity 2:{'title': '""Manfrotto Pro Video Head 75mm (MVH502A) - Reviews ""@NL Tweakers""@NL'}"
2651,1561,10963,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sandisk Extreme microSDHC 64Gb Type 10"" 10 acheter et offres sur Scubastore""'}

Entity 2:{'title': '""Sandisk Ultra SDXC UHS-I Class 10 128GB - Prijzen ""@NL Tweakers""@NL'}"
2652,2053,11654,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sony 4K HD Video Recording FDRAX33 Handycam Camcorder"" ""Camcorders | Gear Outlet""'}

Entity 2:{'title': '""Sony HDR-CX210 High Definition Handycam Camcorder (Black)""@en (Black) - Fumfie.com""@en'}"
2653,5193,12939,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma evoPOWER 4.2 FG Junior - Peacoat-Wit-Bright Plasma""@nl "" Puma Voetbalschoenen JR Ferme Grond Kinderen Plasma 10322801 ""@nl'}

Entity 2:{'title': '""Puma evoSPEED 2.3 FG - Bright Plasma-White-Peacoat""@en "" Puma Football Boots Firm Ground Soccer Cleats Plasma-White-Peacoat 10301204 ""@en'}"
2654,10011,5208,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Vigilance Full HD Outdoor PoE Mini Bullet Camera""@en ""DCS-4703E Vigilance Camera | D-Link UK""@en'}

Entity 2:{'title': '""VIGILANCE 3-MPIXEL OUTDOOR POE MINI BULLET CAMERA""@es CAMERA - Black Friday 2017 ""@es'}"
2655,6963,12557,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Canon EOS Rebel T6 DSLR Camera Kit with 18-55mm IS II Lens""@en ""Buy Canon Lens at Connection Public Sector Solutions""@en'}

Entity 2:{'title': '""Canon EOS Rebel T3 (with 18-55mm IS II lens)""@en Prices - CNET""@en'}"
2656,4272,10381,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Polar Loop 2 Zwart (Zwart) - Prijzen ""@NL Tweakers""@NL'}

Entity 2:{'title': '""Polar Loop 2 - Smokey Black""@en "" Polar Running Accessories Black ""@en'}"
2657,12694,2053,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nikon AF-S 16-35mm f/4G ED VR - Prijzen ""@NL Tweakers""@NL'}

Entity 2:{'title': '""Sony FDR-AX33 Zwart - Prijzen ""@NL Tweakers""@NL'}"
2658,3922,5801,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma King Allround TF - Nero/Bianco/Oro""@it "" Scarpe Calcio Puma Campi Sintetici Nero/Bianco/Oro ""@it'}

Entity 2:{'title': '""Nike Zoom Winflo 3 - Nero/Bianco/Anthracide""@it "" Nike Abbigliamento Uomo Nero/Bianco/Anthracide ""@it'}"
2659,2550,11413,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Cámara Vigilancia HD PTZ WiFi""@es vigilancia CCTV remota moviles | D-Link España""@es'}

Entity 2:{'title': '""D-Link Vigilance HD DCS-4701E Network Camera - Colour ""@en | Novatech""@en'}"
2660,12061,3574,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Canon LC-E6 - battery charger"" "" Canon charger 3348B001 Digital Camera Accessories CDW.com'}

Entity 2:{'title': '""Canon CB-2LX Battery Charger"" "" Canon Charger - 1133B001 Camera & Camcorder Chargers CDW.com'}"
2661,4751,10729,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Samsung Gear S2 Classic - black smart watch with band 4 GB"" "" Samsung GB SM-R7320ZKAXAR Cell/Smart Phones CDW.com'}

Entity 2:{'title': '""Seiko Prospex Kinetic 200m Diver Sapphire Silicone Men\'s Watch SUN021P1 ""@en | Dutyfreeislandshop.com""@en'}"
2662,10299,7193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Prospex Diver´s Revival Automatikuhr""@de 00 €""@de ""Seiko Prospex Automatikuhr SRP773K1 nur 439'}

Entity 2:{'title': '""Promaster Marine Męskie-Zegarek do nurkowania""@pl 00 €""@pl ""Citizen Promaster nurkowania nur 199'}"
2663,12749,420,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Damen Air Zoom Pegasus 33 - Marineblau/Silber/Karminrot""@de "" Nike Womens Damenschuhe Marineblau/Silber/Karminrot ""@de'}

Entity 2:{'title': '""Nike Air Zoom Structure 19 para mujer-Violeta/Azul""@es "" Nike mujer-Zapatillas mujer-Violeta/Azul ""@es'}"
2664,12253,253,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Girls Lunarglide 7 (GS) - Black/Metallic Silver-White-Pink Pow""@en "" Nike Pow Shoes 747966-001 ""@en'}

Entity 2:{'title': '"" x Kylie Jenner Iconic Sunglasses in Black/Silver"" ""Accessories at SINGER22.com""'}"
2665,9980,768,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""GEL-KAYANO 24 LITE-SHOW""@en-nl LITE-SHOW | Men Road Running ASICS""@en-nl'}

Entity 2:{'title': '""Gel Kayano Trainer EVO""@en'}"
2666,3655,1377,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Mens Raymond Weil Freelancer Automatic Watch 2740-ST-50021 ""Mens Watches""'}

Entity 2:{'title': '""Reloj Tissot para Hombre de la colección T-One Automatic""@es Automatic - Tomas Colomer""@es'}"
2667,656,253,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Bvlgari Bvlgari Watch BBLP33WGG 12"" BBL262TBSS.M | Dejaun Jewelers""'}

Entity 2:{'title': '"" x Kylie Jenner Iconic Sunglasses in Black/Silver"" ""Accessories at SINGER22.com""'}"
2668,10864,2922,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""WD Red 6TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch WD60EFRX""@en-US ""Data Storage | 5 Free Hosting""@en-US'}

Entity 2:{'title': '""WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN""@en-US ""Network | Laptops Outlet Direct""@en-US'}"
2669,5511,3664,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""HP Zbook 15 G3 i7-6700HQ 8GB 256GB SSD Quadro M1000 2GB 15.6 W7/W10Pro""@es ""Black Friday 2017 | Megacomponentes.com informática y tecnología""@es'}

Entity 2:{'title': '""Kingston HyperX Fury black HX421C14FB2K2/16 - Prijzen ""@NL Tweakers""@NL'}"
2670,6770,2053,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sony Cyber-shot® DSC-WX80""@en "" Sony DSC-WX80 (Black) 16.2-megapixel digital camera with 8X optical zoom and Wi-Fi® at Crutchfield.com ""@en'}

Entity 2:{'title': '""Sony FDR-AX33 Zwart - Prijzen ""@NL Tweakers""@NL'}"
2671,5249,3664,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Intel - Core i5-7500 3.4GHz Quad-Core Processor"" Processor (BX80677I57500) PCPartPicker United Kingdom""'}

Entity 2:{'title': '""Kingston HyperX Fury black HX421C14FB2K2/16 - Prijzen ""@NL Tweakers""@NL'}"
2672,3396,2550,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""CANON EF 24-70 mm f/2.8L II USM objectif photo""@fr ""Objectif photo CANON en stock au meilleur prix - Miss Numerique ""@fr'}

Entity 2:{'title': '""Caméra HD panoramique horizontal/vertical à vision diurne et nocturne""@fr ""DCS-5030L Caméra nocturne | D-Link France""@fr'}"
2673,9226,6577,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Astron GPS Solar Dual Time""@de 00 €""@de ""Seiko Astron Time SSE047J1 nur 1.955'}

Entity 2:{'title': '"" CELESTE BLACK MONO ""@en-us, GUNMETAL COLOR CYCLOPS ALL GOLD DAWN WEST DUSK TOKYOFLASH KISAI SPACE... SPIDER... ""MAX BILL AUTOMATIQUE""@en-us, SATELLITE SATURN CHROME MR JONES RUSH HOUR SUN AND MOON THE TIME TRAVELLER BLADE DARK... ADJUST... SUMMER NIGHT LAST LAUGH MARU... TATOO EDITION COUNT DOWN CLOCK MERCURY OCEAN NIGHT... ""@en-us AUTOMATIQUE - Chez maman""@en-us'}"
2674,6067,6282,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Jordan Son of Mars “Yeezy” Black/Gym Red-Cool Grey-Pulse Green""@en-US ""Buy Discount Air Jordan Yeezy Blink Free Shipping | 2017 Shoes""@en-US'}

Entity 2:{'title': '""ZAPATILLAS SOBRE ASFALTO GT-2000 5 LITE-SHOW PARA MUJER""@es-es MUJER | Women Women\'s Road Running Shoes ASICS""@es-es'}"
2675,13314,727,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Mens Casio G-Shock Premium Gulfmaster Alarm Chronograph Radio Controlled Watch GWN-1000B-1BER""'}

Entity 2:{'title': '""Herren Casio G-Shock Wecker Chronograf Uhr GA-110LPA-1AER""@de'}"
2676,9893,3630,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Roshe One""@en One Black 511881-026 - Purchaze""@en'}

Entity 2:{'title': '""Nike Sportswear JDI Benassi - Midnight Navy""@fr "" chaussures homme Nike Navy 343880-403 ""@fr'}"
2677,12455,1491,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Zoom Train Complete - Cannon/Negro/Verde fantasma/Blanco""@es "" Nike Zapatillas de deporte-Cannon/Negro/Verde fantasma/Blanco ""@es'}

Entity 2:{'title': '""Nike Zoom Speed TR3 - Cremise Totale/Nero/Hyper Volt""@it "" Nike Scarpe Uomo Volt ""@it'}"
2678,414,9243,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Mens Casio G-Shock Mudman Alarm Chronograph Watch G-9300-1ER ""All Watches""'}

Entity 2:{'title': '"" Casio Men\'s G-Shock Alarm Chronograph Watch""@en ""Men\'s Watch (GA-100CF-1A9ER) - WATCH SHOP.com™""@en'}"
2679,3664,10888,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Kingston - HyperX Fury Black 16GB (2 x 8GB) DDR4-2133 Memory"" Memory (HX421C14FBK2/16) PCPartPicker Australia""'}

Entity 2:{'title': '""Kingston Fury Black 64GB (4x16GB) DDR4 PC4-17000C14 2133MHz Dual/Quad Channel Kit (HX421C14FBK4/64)""@en ""▷ Kingston … | OcUK""@en'}"
2680,12191,4828,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Unisex Daniel Wellington klassisch Schwarz Sheffield Uhr 40mm DW00100133""@de'}

Entity 2:{'title': '""Herren Hamilton Jazzmaster Thinline 40mm Uhr H38411783""@de'}"
2681,1611,6488,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Calvin Klein Ladies\' Classic Watch""@en ""Ladies\' Watch (K4D2314Z) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '""Mens Ambit 3 Peak Bluetooth GPS Chronograph Watch ""@de ""Herren Gadget Uhren""@de'}"
2682,1345,9752,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Montre Hamilton - Jazzmaster Viewmatic Skeleton Gent Auto""@fr'}

Entity 2:{'title': '""Hamilton Jazzmaster Auto Chrono Watch H32596751""'}"
2683,420,511,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Damskie Nike Air Zoom Structure 19 - Hyper Fioletowy/Biały/Niebieski""@pl "" Damskie buty Obuwie sportowe Fioletowy/Biały/Niebieski ""@pl'}

Entity 2:{'title': '""Puma evoSPEED 5.5 FG - Bianco Puma/Nero Puma/Arancione""@it "" Puma Scarpe Uomo Terreni Compatti Puma/Arancione ""@it'}"
2684,5248,1870,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Concave Halo 1.0 FG - Czarny/Złoty""@pl "" Concave Męskie buty piłkarskie Trawa naturalna Lanki Czarny/Złoty ""@pl'}

Entity 2:{'title': '""Zegarek męski na słoneczną energie""@pl 00 €""@pl ""Seiko Zegarek energie SNE039P1 nur 159'}"
2685,3630,10193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chanclas Nike Sportswear Benassi Just Do It - Azul/Blanco""@es "" Chanclas para la ducha-Azul/Blanco ""@es'}

Entity 2:{'title': '""Nike Sportswear Air Force 1 07 -Negro""@es "" Nike -Zapatillas para hombre-Negro ""@es'}"
2686,11078,1696,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""TomTom Runner 2 BLK/ANT (Small) - Black/Anthracite""@en "" TomTom Running Accessories Black/Anthracite ""@en'}

Entity 2:{'title': '""TomTom Spark Large Zwart (Zwart) - Prijzen ""@NL Tweakers""@NL'}"
2687,10682,1696,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""TomTom Spark 3 Cardio (Large) - Black""@en-GB "" TomTom Black Accessories 1RK0.002.00 ""@en-GB'}

Entity 2:{'title': '""TomTom Spark Large Zwart (Zwart) - Prijzen ""@NL Tweakers""@NL'}"
2688,12159,5936,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""AMD Ryzen 7 1800X 8 Core AM4 CPU/Processor""@en CPU/Processor LN78869 - YD180XBCAEWOF | SCAN UK""@en'}

Entity 2:{'title': '""AMD - Ryzen 5 1600 3.2GHz 6-Core Processor"" Processor (YD1600BBAEBOX) PCPartPicker España""'}"
2689,12813,2259,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Panerai Radiomir Watch PAM00388"" ""Shop Panerai PAM00323 Watches | Northeastern Fine Jewelry""'}

Entity 2:{'title': '""Radiomir Composite Black Seal 3 Days Automatic - 45mm ""@de – Panerai-Uhr""@de'}"
2690,2476,119,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Apple - iPad mini 4 Wi-Fi 128GB Silver""@en-US'}

Entity 2:{'title': '""Null"", ""325134-001 DL580R G2 Xeon (2) 2.8GHz 2MB"" Price 325134-001"" 2MB Wholesale 325134-001'}"
2691,6577,1378,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Junghans Men\'s Max Bill Automatic Watch""@en ""Men\'s Watch (027/4700.00) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '""Alpina Startimer Pilot Automatic Watch AL-725GR4S6"" ""Shop Alpina AL-525NN4S6 | Moyer Fine Jewelers""'}"
2692,13205,5385,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6""'}

Entity 2:{'title': '""495906-B21 HP X5560 2.80GHz ML350 G6"" ""Null""'}"
2693,10366,7209,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""GoPro HERO4 BLACK""@en-US ""Video - Page 8 | EISF""@en-US'}

Entity 2:{'title': '""Ksix Selfie Extension For GoPro And Sport Cameras"" Cameras comprar e ofertas na Goalinn""'}"
2694,11217,4083,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Hamilton Seaview Day Date Auto H37565131"" ""Seaview Auto""'}

Entity 2:{'title': '""Jazzmaster Seaview Day Date Herrenuhr""@de ""Hamilton Jazzmaster Herrenuhr nur 590 00 €""@de'}"
2695,7008,5213,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Intel Core i5 4570 / 3.2 GHz processor"" "" Intel processor - BX80646I54570 Add-In Processors (CPUs) CDW.com'}

Entity 2:{'title': '""ASROCK Z270M Extreme4 KABYLAKE LGA1151 MATX DDR4""@fr'}"
2696,7209,11124,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Ksix Selfie Extension For GoPro And Sport Cameras"" Swiminn"" Cameras anfugen und sonderangebote'}

Entity 2:{'title': '""GoPro Camera Tether""@en Tether | Sportsman\'s Warehouse""@en'}"
2697,2333,420,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma evoPOWER 3.2 FG - Bianco/Eclisse Totale/Lava Blast""@it "" Puma Scarpe Uomo Terreni Compatti Bianco-Eclisse Totale-Lava Blast ""@it'}

Entity 2:{'title': '""Nike Air Zoom Structure 19 para mujer-Violeta/Azul""@es "" Nike mujer-Zapatillas mujer-Violeta/Azul ""@es'}"
2698,3396,6067,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""CANON EF 24-70 mm f/2.8L II USM objectif photo""@fr ""Objectif photo CANON en stock au meilleur prix - Miss Numerique ""@fr'}

Entity 2:{'title': '""Son Of Mars""@en'}"
2699,1377,13100,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Mens T-One Automatic Watch ""@de ""Tissot T-Eins Automatik watches""@de'}

Entity 2:{'title': '""Mens Max Bill Automatic Watch ""@de ""German Uhren | Official Stockist""@de'}"
2700,3655,5015,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Mens Raymond Weil Freelancer Automatic Watch 2740-ST-50021 ""Mens Watches""'}

Entity 2:{'title': '536K"" ""Manfrotto Pro Single Carbon Fibre Kit 100 - 509HD'}"
2701,4792,12863,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Omega Seamaster 21230445003001"" "" Discover the Omega watch collection at Albemarle Bond'}

Entity 2:{'title': '""Omega Constellation 1202.30.00"" 1202.30.00 Watch | Watchfinder & Co.""'}"
