,0,1,text
1941,979,8739,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'simplism protector film for ipad', 'category': 'mp3 accessories', 'brand': 'simplism', 'modelno': 'trpfsipadagen', 'price': 23.41}

Entity 2:{'title': 'marware eco-vue for ipad', 'category': 'cases sleeves', 'brand': 'marware', 'modelno': '602956006572', 'price': 11.99}"
1942,769,19748,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'belkin a3l791-14-blu-s rj45m rj45m 14-feet 10 100bt cat5e snagless patch cable blue', 'category': 'ethernet cables', 'brand': 'belkin', 'modelno': 'a3l791-14-blu-s', 'price': 5.11}"
1943,2507,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'griffin ipod touch 4g formfit case black clear', 'category': 'mp3 accessories', 'brand': 'arkon', 'modelno': 'gb01957', 'price': 17.13}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
1944,512,10966,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp 29 black inkjet cartridge 51629a', 'category': 'printers', 'brand': 'hp', 'modelno': '51629a', 'price': 34.97}

Entity 2:{'title': 'hp laserjet 05x black dual pack cartridge in retail packaging ce505xd', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'ce505xd', 'price': 235.11}"
1945,2265,8429,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'siig mini displayport to hdmi adapter', 'category': 'electronics - general', 'brand': 'siig', 'modelno': 'cb-dp0b11-s1', 'price': 19.88}

Entity 2:{'title': 'accell proultra supreme b116c-007b-40 high speed hdmi cable with ethernet 2m', 'category': 'hdmi cables', 'brand': 'accell', 'modelno': 'b116c-007b-40', 'price': 20.66}"
1946,346,11428,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin pro series 6 usb 2.0 5-pin min-b cable', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 6.07}

Entity 2:{'title': 'startech.com 6 feet usb to db25 parallel printer adapter cable - m f icusb1284d25', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'icusb1284d25', 'price': 14.25}"
1947,1242,5069,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'gear head 2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 15.82}

Entity 2:{'title': 'gear head 2.4 ghz wireless desktop 5 button optical mouse kb5800w', 'category': 'keyboard mouse combos', 'brand': 'gear head', 'modelno': 'kb5800w', 'price': 30.93}"
1948,1070,14347,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago cubs pink iphone 4 hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4424', 'price': 29.99}

Entity 2:{'title': 'san antonio spurs iphone 3g duo case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 9.99}"
1949,1107,21325,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'micronet 16gb fantom databank flash drive fdb16u2 black', 'category': 'usb drives', 'brand': 'micronet', 'modelno': 'fdb16u2', 'price': 27.88}

Entity 2:{'title': 'lexar jumpdrive firefly 2 gb usb 2.0 flash drive ljdff2gbasbna black', 'category': 'computer accessories', 'brand': 'lexar', 'modelno': 'ljdff2gbasbna', 'price': 7.99}"
1950,1197,2788,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kensington k72335us ci10 fit wireless notebook laser mouse', 'category': 'mice', 'brand': 'kensington', 'modelno': 'k72335us', 'price': 24.84}

Entity 2:{'title': 'logitech wireless mouse m305 silver filament 910-002463', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-002463', 'price': 20.95}"
1951,2341,9592,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'green onions supply 10.1 anti-glare screen protector', 'category': 'electronics - general', 'brand': 'green onions supply', 'modelno': 'rt-spfg101w / m', 'price': 22.88}

Entity 2:{'title': 'scosche metallikase case and mirror screen protector for ipod touch 4g chrome', 'category': 'cases', 'brand': 'scosche', 'modelno': 'it4mc', 'price': 5.66}"
1952,737,7233,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'lexmark t650a11a black toner print cartridge', 'category': 'printers', 'brand': 'lexmark', 'modelno': 't650a11a', 'price': 202.87}

Entity 2:{'title': 'x651h11a high-yield toner 25000 page-yield black', 'category': 'inkjet printer ink', 'brand': 'lexmark', 'modelno': '', 'price': 413.69}"
1953,1626,17194,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp q1421a universal semi-gloss photo paper', 'category': 'stationery & office machinery', 'brand': 'hp', 'modelno': 'q1421a', 'price': 94.88}

Entity 2:{'title': 'innovera 99650 - heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'antitheft', 'brand': 'innovera', 'modelno': '', 'price': 29.73}"
1954,90,5207,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'dane-elec 8gb high-speed compact flash memory card', 'category': 'usb drives', 'brand': 'dane-elec', 'modelno': 'dacf3008gc', 'price': 44.88}

Entity 2:{'title': 'wintec filemate 4 gb compactflash card', 'category': 'memory cards', 'brand': 'wintec', 'modelno': '3fmcf4gb-r', 'price': 14.99}"
1955,1860,6286,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago white sox pink iphone 4 hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4556', 'price': 29.99}

Entity 2:{'title': 'georgetown hoyas iphone 4 case black shell', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 18.99}"
1956,510,11428,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'tripp lite 10 usb 2.0 a to micro-usb b device cable', 'category': 'electronics - general', 'brand': 'tripp lite', 'modelno': 'u050-010', 'price': 6.88}

Entity 2:{'title': 'startech.com 6 feet usb to db25 parallel printer adapter cable - m f icusb1284d25', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'icusb1284d25', 'price': 14.25}"
1957,2341,6330,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'green onions supply 10.1 anti-glare screen protector', 'category': 'electronics - general', 'brand': 'green onions supply', 'modelno': 'rt-spfg101w / m', 'price': 22.88}

Entity 2:{'title': 'amzer super clear screen protector with cleaning cloth for lg optimus t', 'category': 'screen protector foils', 'brand': 'amzer', 'modelno': 'amz89813', 'price': 6.95}"
1958,625,16333,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite da-glas standard rear projection screen 72 x 96 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27639', 'price': 4448.99}

Entity 2:{'title': 'da-glas base rear projection screen - 70 x 70 av format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': 2622.99}"
1959,1413,2793,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'logitech 910-002463 wireless mouse m305 silver filament', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-002463', 'price': 28.88}

Entity 2:{'title': 'logitech wireless mouse m310 red tendrills', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-001920', 'price': 28.51}"
1960,688,7233,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm530 red', 'price': 99.54}

Entity 2:{'title': 'x651h11a high-yield toner 25000 page-yield black', 'category': 'inkjet printer ink', 'brand': 'lexmark', 'modelno': '', 'price': 413.69}"
1961,693,14518,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon mp41dhii printing calculator', 'category': 'stationery & office machinery', 'brand': 'canon', 'modelno': 'mp41dhii', 'price': 70.88}

Entity 2:{'title': 'canon l50 toner cartridge', 'category': 'laser printer toner', 'brand': 'canon', 'modelno': 'l50', 'price': 127.0}"
1962,2365,14500,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 black ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}

Entity 2:{'title': 'ld canon bci6y yellow compatible inkjet cartridge', 'category': 'inkjet printer ink', 'brand': '4inkjets', 'modelno': '', 'price': 3.99}"
1963,1,1607,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'epson 1500 hours 200w uhe projector lamp elplp12', 'category': 'monitors', 'brand': 'epson', 'modelno': 'elplp12', 'price': 438.84}

Entity 2:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'accessories supplies', 'brand': 'xantech', 'modelno': '283tpd', 'price': 13.64}"
1964,1194,2611,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp 75 tri-color inkjet cartridge cb337wn', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp cb337wn140', 'price': 19.47}

Entity 2:{'title': 'canon mp41dhii - mp41dhii two-color printing calculator 14-digit gloview lcd black red', 'category': 'storage presentation materials', 'brand': 'canon', 'modelno': '', 'price': ''}"
1965,965,2788,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'logitech corded mouse black', 'category': 'mice', 'brand': 'logitech', 'modelno': '910001830', 'price': 17.82}

Entity 2:{'title': 'logitech wireless mouse m305 silver filament 910-002463', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-002463', 'price': 20.95}"
1966,498,20843,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 't-mobile samsung sgh-t249 prepaid slider camera phone with bluetooth', 'category': 'prepaid wireless phones', 'brand': 't-mobile', 'modelno': 't249', 'price': 49.84}

Entity 2:{'title': 'new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998', 'category': 'cordless telephones', 'brand': 'uniden', 'modelno': '', 'price': 93.99}"
1967,102,20843,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'panasonic kx-tga660b dect 6.0 plus digital cordless handset black', 'category': 'phones', 'brand': 'panasonic', 'modelno': 'kx-tga660b', 'price': 40.88}

Entity 2:{'title': 'new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998', 'category': 'cordless telephones', 'brand': 'uniden', 'modelno': '', 'price': 93.99}"
1968,1011,5415,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata', 'category': 'networking', 'brand': 'startech', 'modelno': 'usb3s2sata', 'price': 49.0}

Entity 2:{'title': 'startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'mu3mms2ra', 'price': 4.49}"
1969,1979,9253,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'iomega 1tb ego desktop usb 2.0 portable hard drive - midnight blue', 'category': 'hard drives', 'brand': 'iomega', 'modelno': '34837', 'price': 89.98}

Entity 2:{'title': 'western digital wd elements se portable 500 gb usb 2.0 external hard drive', 'category': 'external hard drives', 'brand': 'western digital', 'modelno': 'wdbabv5000abk-nesn', 'price': 59.99}"
1970,64,5046,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers iphone 3g duo case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4005', 'price': 24.99}

Entity 2:{'title': 'griffin gb01967 outfit gloss for ipod touch 4g black', 'category': 'cases', 'brand': 'griffin technology', 'modelno': 'gb01967', 'price': 3.97}"
1971,41,21543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module', 'category': 'memory', 'brand': 'kingston', 'modelno': 'ktd-dm8400a / 1g', 'price': 22.92}

Entity 2:{'title': 'corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5', 'category': 'computer components', 'brand': 'corsair', 'modelno': 'twin2x4096-6400c5', 'price': 39.99}"
1972,561,2819,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite da-plex self trimming rear projection screen - 96 x 120 av format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27903', 'price': 7799.99}

Entity 2:{'title': 'da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '27149', 'price': 7864.0}"
1973,1534,18372,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'griffin ipod touch 4g formfit case pink clear', 'category': 'mp3 accessories', 'brand': 'arkon', 'modelno': 'gb01959', 'price': 17.13}

Entity 2:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
1974,1577,8391,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'foldio p2 leather texture folio case for ipad 2 black', 'category': 'mp3 accessories', 'brand': 'scosche', 'modelno': 'ipd2flbk', 'price': 44.88}

Entity 2:{'title': 'los angeles lakers iphone 3g duo case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 9.99}"
1975,415,18980,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'quartet magnetic dry-erase board mahogany frame', 'category': 'stationery & office machinery', 'brand': 'quartet', 'modelno': '2544m', 'price': 419.0}

Entity 2:{'title': 'new-best-rite 33250 - wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white - blt33250', 'category': 'stands', 'brand': 'best rite', 'modelno': '', 'price': 229.0}"
1976,2237,5697,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc', 'category': 'mp3 accessories', 'brand': 'verbatim', 'modelno': '95079', 'price': 16.14}

Entity 2:{'title': 'philips gogear vibe 8gb mp3 player sa3vbe08k 37', 'category': 'mp3 players', 'brand': 'philips', 'modelno': 'sa3vbe08k/37', 'price': 49.0}"
1977,346,10515,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin pro series 6 usb 2.0 5-pin min-b cable', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 6.07}

Entity 2:{'title': 'clickfree automatic backup c2 500 gb usb 3.0 portable external hard drive 527b3 piano black', 'category': 'computers accessories', 'brand': 'clickfree', 'modelno': '527b3', 'price': 99.72}"
1978,547,8519,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 96438 2gb store n go usb 2.0 flash drive', 'category': 'usb drives', 'brand': 'verbatim', 'modelno': '96438', 'price': 14.84}

Entity 2:{'title': 'corsair twin2x4096-6400c5c 4gb xms2 pc2-6400 800mhz 240-pin dual channel ddr2 desktop memory', 'category': 'memory', 'brand': 'corsair', 'modelno': 'twin2x4096-6400c5c', 'price': 49.98}"
1979,1686,17194,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'boise aspen 30 office paper 92 brightness 20lb 8-1 2 x 14 5000 sheets carton', 'category': 'stationery & office machinery', 'brand': '', 'modelno': '54901', 'price': 52.54}

Entity 2:{'title': 'innovera 99650 - heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'antitheft', 'brand': 'innovera', 'modelno': '', 'price': 29.73}"
1980,1141,8992,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'western digital elements 500gb portable se portable hard drive black', 'category': 'hard drives', 'brand': 'western digital', 'modelno': 'wdbabv5000abk-nesn', 'price': 71.98}

Entity 2:{'title': 'western digital my passport studio 500 gb firewire 800 400 usb 2.0 portable external hard drive silver', 'category': 'external hard drives', 'brand': 'western digital', 'modelno': 'wdmt5000tn', 'price': 128.98}"
1981,2535,10760,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'lexmark 12a8425 black high-yield toner print cartridge', 'category': 'printers', 'brand': 'lexmark', 'modelno': '12a8425', 'price': 302.4}

Entity 2:{'title': 'lexmark x644e x646e return program print cartridge', 'category': 'inkjet printer ink', 'brand': 'lexmark', 'modelno': 'x644a11a', 'price': 205.14}"
1982,2237,15267,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc', 'category': 'mp3 accessories', 'brand': 'verbatim', 'modelno': '95079', 'price': 16.14}

Entity 2:{'title': 'verbatim store n go 2 gb usb 2.0 flash drive 95183 red', 'category': 'usb flash drives', 'brand': 'verbatim', 'modelno': '95183', 'price': 10.39}"
1983,614,14881,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'atrend-bbox a361-12cp b box series speaker', 'category': 'car stereos', 'brand': 'atrend', 'modelno': 'a361-12cp', 'price': 56.88}

Entity 2:{'title': 'ihome ih16 portable speaker system for ipod gray', 'category': 'speaker systems', 'brand': 'ihome', 'modelno': 'ih16gxc', 'price': 40.99}"
1984,148,6972,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xerox 108r00579 transfer roller', 'category': 'printers', 'brand': 'xerox', 'modelno': '108r00579', 'price': 199.88}

Entity 2:{'title': 'hp q6511a laserjet 11a black print cartridge in retail packaging', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'q6511a', 'price': ''}"
1985,540,12451,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'tp-link tl-wa500g 54mbps extended range wireless access point', 'category': 'networking', 'brand': 'tp link', 'modelno': 'tl-wa500g', 'price': 32.88}

Entity 2:{'title': 'd-link dgs-1005g 5-port gigabit desktop switch', 'category': 'switches', 'brand': 'd-link', 'modelno': 'dgs-1005g', 'price': 27.88}"
1986,693,2867,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon mp41dhii printing calculator', 'category': 'stationery & office machinery', 'brand': 'canon', 'modelno': 'mp41dhii', 'price': 70.88}

Entity 2:{'title': 'kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': '', 'price': 104.95}"
1987,2002,811,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp color laserjet 4600 smart print cartridge magenta', 'category': 'printers', 'brand': 'hp', 'modelno': 'c9723a', 'price': 234.84}

Entity 2:{'title': 'new-m4640 compatible remanufactured high-yield ink case pack 1 - 513508', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 43.99}"
1988,900,5560,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ifrogz backbone case for ipad 2 black', 'category': 'mp3 accessories', 'brand': 'ifrogz', 'modelno': 'ipad2bakblk', 'price': 34.99}

Entity 2:{'title': 'chicago white sox pink iphone 4 hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 23.99}"
1989,2424,5415,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'philips 3 high speed hdmi cable', 'category': 'electronics - general', 'brand': 'philips', 'modelno': 'swv3431w/17', 'price': 10.43}

Entity 2:{'title': 'startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'mu3mms2ra', 'price': 4.49}"
1990,1850,17194,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera 7653 compatible ink 8000 page-yield red', 'category': 'printers', 'brand': 'innovera', 'modelno': '7653', 'price': 54.1}

Entity 2:{'title': 'innovera 99650 - heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'antitheft', 'brand': 'innovera', 'modelno': '', 'price': 29.73}"
1991,1992,17543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'wintec filemate 4gb sdhc secure digital flash memory card', 'category': 'usb drives', 'brand': 'wintec', 'modelno': '3fmsd4gb-r', 'price': 7.99}

Entity 2:{'title': 'smead 75174 - 5 1 4 inch expansion end tab file pockets with tyvek letter manila 10 box', 'category': '', 'brand': 'smead', 'modelno': '', 'price': ''}"
1992,2332,9734,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27580', 'price': 1892.99}

Entity 2:{'title': 'da-plex base rear projection screen - 43 1 4 x 57 3 4 video format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': 1669.99}"
1993,1673,1696,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'category': 'usb drives', 'brand': 'verbatim', 'modelno': '', 'price': 11.98}

Entity 2:{'title': 'verbatim 95079 4.7 gb up to 16x datalifepluswhite inkjet printablehub printable recordable disc dvd-r 50-disc spindle', 'category': 'cd-r discs', 'brand': 'verbatim', 'modelno': '95079', 'price': 16.14}"
1994,1365,9164,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4614', 'price': 29.99}

Entity 2:{'title': '4gb edge proshot sdhc memory card class6', 'category': 'computers accessories', 'brand': 'edge', 'modelno': '', 'price': 17.83}"
1995,1796,5415,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'cables unlimited - 3.5 mm 50 male to female stereo cable', 'category': 'electronics - general', 'brand': 'cables unlimited', 'modelno': 'aud-1000-50', 'price': 9.88}

Entity 2:{'title': 'startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'mu3mms2ra', 'price': 4.49}"
1996,684,16350,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'weyerhaeuser company multiuse premium paper 98 brightness 24lb 8-1 2 x 14 white 500 sheets ream', 'category': 'stationery & office machinery', 'brand': '', 'modelno': '85781', 'price': 12.47}

Entity 2:{'title': 'xerox 108r00579 - 108r00579 transfer roller', 'category': 'home security systems', 'brand': 'xerox', 'modelno': '', 'price': ''}"
1997,934,19908,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'evga geforce 210 512mb ddr3 pci express graphics card', 'category': 'electronics - general', 'brand': 'evga', 'modelno': '512p31310lr', 'price': 32.88}

Entity 2:{'title': 'visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307', 'category': 'computers accessories', 'brand': 'visiontek', 'modelno': '900307', 'price': 281.99}"
1998,1229,5038,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'michigan wolverines iphone 4 case silicone cover', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva3437', 'price': 24.99}

Entity 2:{'title': 'griffin technology formfit for ipod touch 4g black clear', 'category': 'cases', 'brand': 'griffin technology', 'modelno': 'gb01957', 'price': 7.4}"
1999,1441,1696,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 94892 datalifeplus 52x cd-r media', 'category': 'mp3 accessories', 'brand': 'verbatim', 'modelno': '94892', 'price': 19.88}

Entity 2:{'title': 'verbatim 95079 4.7 gb up to 16x datalifepluswhite inkjet printablehub printable recordable disc dvd-r 50-disc spindle', 'category': 'cd-r discs', 'brand': 'verbatim', 'modelno': '95079', 'price': 16.14}"
2000,81,10314,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'stationery & office machinery', 'brand': 'innovera', 'modelno': '99650', 'price': 11.7}

Entity 2:{'title': 'avery 74171 - multi-page top-load sheet protectors heavy gauge letter clear 25 pack', 'category': 'storage presentation materials', 'brand': 'avery', 'modelno': '', 'price': ''}"
2001,56,19117,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'edge tech proshot 4gb sdhc class 6 memory card', 'category': 'usb drives', 'brand': 'edge tech', 'modelno': 'pe209780', 'price': 10.88}

Entity 2:{'title': 'sabrent crw-ext 68 in 1 hi-speed usb 2.0 external flash memory card reader writer', 'category': 'memory card readers', 'brand': 'sabrent', 'modelno': 'crw-ext', 'price': 9.37}"
2002,1365,14883,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4614', 'price': 29.99}

Entity 2:{'title': 'ifrogz luxe lean case for ipod touch 4g marine', 'category': 'cases', 'brand': 'ifrogz', 'modelno': 'it4ll-mrn', 'price': 12.5}"
